Date,AUD/USD,CAD/USD,EUR/USD,GBP/USD,JPY/USD,SWF/USD,SDK/USD
17-Nov-06,1.3019,1.1448,0.7795,0.5278,117.68,1.244,7.0649
20-Nov-06,1.3024,1.1484,0.7802,0.5271,118.18,1.2426,7.0912
21-Nov-06,1.2992,1.1486,0.7796,0.5265,117.9,1.2412,7.1045
22-Nov-06,1.2902,1.1414,0.7731,0.5225,116.62,1.2282,7.0174
23-Nov-06,1.2907,1.1422,0.7721,0.5222,116.14,1.2236,6.996
24-Nov-06,1.285,1.134,0.7638,0.5176,115.86,1.21,6.9071
27-Nov-06,1.2839,1.1304,0.762,0.5163,116.09,1.2084,6.8912
28-Nov-06,1.2801,1.1319,0.7604,0.5135,116.24,1.2082,6.9046
29-Nov-06,1.2747,1.1374,0.7603,0.513,116.16,1.2092,6.9101
30-Nov-06,1.2668,1.1419,0.7544,0.5084,115.65,1.1982,6.8408
1-Dec-06,1.2626,1.1441,0.7499,0.5049,115.17,1.1922,6.7708
4-Dec-06,1.2689,1.1462,0.7505,0.5053,115.43,1.195,6.7649
5-Dec-06,1.2742,1.143,0.7514,0.5074,115.09,1.1926,6.7995
6-Dec-06,1.269,1.1468,0.7509,0.5075,114.9,1.1921,6.8032
7-Dec-06,1.2652,1.149,0.752,0.5091,115.16,1.1947,6.7884
8-Dec-06,1.2652,1.1481,0.751,0.5085,115.49,1.1935,6.7963
11-Dec-06,1.2758,1.1488,0.7567,0.5118,117.06,1.2037,6.8592
12-Dec-06,1.2734,1.1529,0.7553,0.5085,117.08,1.2022,6.8139
13-Dec-06,1.271,1.1554,0.7563,0.5083,117.26,1.2056,6.8402
14-Dec-06,1.2768,1.1573,0.7592,0.5095,117.63,1.2137,6.8801
15-Dec-06,1.2791,1.1589,0.7639,0.5123,117.7,1.2212,6.9078
18-Dec-06,1.2839,1.1569,0.7653,0.5139,118.12,1.2247,6.9238
19-Dec-06,1.2765,1.1555,0.7594,0.5095,118.12,1.2168,6.8575
20-Dec-06,1.2702,1.1465,0.7584,0.5088,118.34,1.217,6.8305
21-Dec-06,1.2753,1.155,0.7596,0.5097,118.45,1.2175,6.8083
22-Dec-06,1.2749,1.1574,0.7601,0.5102,118.81,1.2184,6.8382
27-Dec-06,1.2757,1.1611,0.7618,0.5115,118.69,1.2254,6.8821
28-Dec-06,1.2694,1.1601,0.7607,0.5102,118.98,1.222,6.8779
29-Dec-06,1.2692,1.1635,0.7584,0.511,119.16,1.221,6.844
2-Jan-07,1.2558,1.1655,0.7532,0.5069,118.83,1.2136,6.792
3-Jan-07,1.2601,1.1703,0.7579,0.5121,119.37,1.224,6.8415
4-Jan-07,1.2726,1.1758,0.7639,0.5142,119.24,1.2308,6.9442
5-Jan-07,1.2829,1.1758,0.7698,0.5188,118.74,1.2385,6.9802
8-Jan-07,1.2799,1.1772,0.7687,0.5169,118.59,1.2371,6.9824
9-Jan-07,1.2811,1.179,0.7691,0.5153,119.4,1.2412,7.002
10-Jan-07,1.2873,1.1774,0.7724,0.5168,119.63,1.2458,7.0646
11-Jan-07,1.2809,1.1777,0.7758,0.5151,120.45,1.2495,7.0861
12-Jan-07,1.2778,1.1705,0.7732,0.5101,120.35,1.247,7.0244
15-Jan-07,1.2757,1.1678,0.773,0.5085,120.49,1.2476,7.0132
16-Jan-07,1.278,1.1729,0.7733,0.5099,120.74,1.2484,7.0039
17-Jan-07,1.271,1.1747,0.7722,0.5073,120.53,1.2456,7.0185
18-Jan-07,1.2677,1.1748,0.7721,0.507,121.31,1.2486,7.0334
19-Jan-07,1.2679,1.1735,0.7725,0.5066,121.38,1.2499,7.0348
22-Jan-07,1.2668,1.1749,0.7717,0.506,121.58,1.2485,7.0408
23-Jan-07,1.2615,1.1818,0.7673,0.5034,121.38,1.2396,6.9714
24-Jan-07,1.2806,1.1833,0.7714,0.5088,120.98,1.2483,6.9975
25-Jan-07,1.2845,1.1775,0.7706,0.5074,120.95,1.2449,6.9874
26-Jan-07,1.2932,1.1808,0.7748,0.5103,121.49,1.2535,7.0423
29-Jan-07,1.2952,1.1827,0.773,0.5108,121.91,1.2545,7.0067
30-Jan-07,1.2943,1.1821,0.7718,0.5098,121.53,1.253,6.9746
31-Jan-07,1.291,1.1804,0.7695,0.5109,120.95,1.2479,6.9677
1-Feb-07,1.2902,1.1768,0.7679,0.5075,120.5,1.2429,6.9462
2-Feb-07,1.2903,1.1839,0.7707,0.508,121.14,1.2463,6.9887
5-Feb-07,1.2888,1.1832,0.7736,0.5102,120.29,1.2483,7.0634
6-Feb-07,1.2875,1.1835,0.772,0.5079,120.46,1.2444,7.053
7-Feb-07,1.2847,1.1849,0.7682,0.5076,120.66,1.2395,7.0038
8-Feb-07,1.2804,1.1867,0.767,0.5106,121.18,1.2457,6.9692
9-Feb-07,1.2882,1.1756,0.7694,0.5132,121.7,1.2499,6.9932
12-Feb-07,1.295,1.1748,0.7715,0.5134,121.81,1.2526,7.0327
13-Feb-07,1.289,1.1687,0.7684,0.5147,121.3,1.2497,7.0402
14-Feb-07,1.2763,1.1674,0.7619,0.51,120.78,1.2407,6.9625
15-Feb-07,1.2742,1.1629,0.7609,0.5117,119.48,1.2355,7.0326
16-Feb-07,1.2744,1.1639,0.762,0.5128,119.31,1.2357,7.0488
19-Feb-07,1.2719,1.1639,0.7609,0.5135,119.7,1.2336,7.0288
20-Feb-07,1.2726,1.167,0.7602,0.511,120.11,1.2357,7.0465
21-Feb-07,1.2663,1.1612,0.7616,0.5122,120.99,1.2387,7.0848
22-Feb-07,1.2673,1.1614,0.7629,0.5122,121.44,1.242,7.0909
23-Feb-07,1.2645,1.1587,0.7595,0.5095,121.08,1.2326,7.0694
26-Feb-07,1.2607,1.1596,0.7592,0.5094,120.54,1.2312,7.0392
27-Feb-07,1.2617,1.1654,0.755,0.5088,118.73,1.2212,6.9753
28-Feb-07,1.2692,1.1726,0.7569,0.5102,118.47,1.2211,7.0154
1-Mar-07,1.2734,1.1728,0.7597,0.5108,117.64,1.2228,7.0645
2-Mar-07,1.276,1.1754,0.7593,0.5144,117.02,1.2199,7.0535
5-Mar-07,1.2927,1.1799,0.7634,0.5192,116.01,1.2218,7.1034
6-Mar-07,1.293,1.1754,0.763,0.5193,116.25,1.223,7.0748
7-Mar-07,1.2875,1.1777,0.7607,0.518,116.56,1.221,7.0488
8-Mar-07,1.2888,1.1804,0.7618,0.5181,117.34,1.229,7.0856
9-Mar-07,1.2819,1.1736,0.7625,0.5176,118.1,1.2328,7.089
12-Mar-07,1.2762,1.169,0.7584,0.5184,117.56,1.2248,7.0491
13-Mar-07,1.2705,1.1689,0.7576,0.5176,116.98,1.222,7.0339
14-Mar-07,1.2723,1.1756,0.7561,0.5171,116.34,1.214,7.0307
15-Mar-07,1.2684,1.1758,0.7548,0.5164,117.28,1.2143,6.9903
16-Mar-07,1.2579,1.1744,0.7513,0.5148,116.76,1.2076,6.9683
19-Mar-07,1.2508,1.1751,0.7519,0.5138,117.59,1.2125,6.9874
20-Mar-07,1.2477,1.1639,0.7524,0.5108,117.33,1.2138,6.9882
21-Mar-07,1.2478,1.1579,0.7516,0.5103,117.84,1.2152,6.9865
22-Mar-07,1.2372,1.1575,0.7486,0.5083,117.76,1.2115,6.9633
23-Mar-07,1.2404,1.1602,0.7518,0.5094,117.83,1.217,6.985
26-Mar-07,1.234,1.1601,0.75,0.508,117.87,1.2141,6.9769
27-Mar-07,1.2358,1.1585,0.7492,0.5088,117.93,1.213,6.9861
28-Mar-07,1.2393,1.1574,0.7481,0.5088,116.46,1.2091,6.9943
29-Mar-07,1.2381,1.1587,0.75,0.5094,117.9,1.2176,6.9957
30-Mar-07,1.2379,1.1534,0.7512,0.5099,118.06,1.2209,7.0159
2-Apr-07,1.2241,1.156,0.7477,0.5056,117.82,1.2136,7.0007
3-Apr-07,1.2285,1.1563,0.7478,0.5054,118.78,1.2179,7.0068
4-Apr-07,1.2229,1.1575,0.7477,0.5058,118.62,1.218,6.969
5-Apr-07,1.2203,1.1498,0.7443,0.5072,118.55,1.2132,6.9052
10-Apr-07,1.2126,1.1468,0.744,0.507,119.08,1.2161,6.9039
11-Apr-07,1.2109,1.144,0.7441,0.5053,119.33,1.2183,6.8992
12-Apr-07,1.2085,1.1362,0.741,0.5052,118.95,1.2148,6.8641
13-Apr-07,1.2024,1.1366,0.74,0.5043,119.3,1.2159,6.8697
16-Apr-07,1.2008,1.1308,0.7381,0.5025,119.81,1.2129,6.8024
17-Apr-07,1.1945,1.1293,0.737,0.4987,119.27,1.2097,6.7842
18-Apr-07,1.1962,1.1285,0.7362,0.4987,118.25,1.2051,6.7824
19-Apr-07,1.1977,1.1278,0.7349,0.4994,118.27,1.2036,6.7667
20-Apr-07,1.1966,1.1229,0.7357,0.4991,118.89,1.2085,6.7638
23-Apr-07,1.1998,1.1222,0.7371,0.4999,118.73,1.2106,6.7769
24-Apr-07,1.2076,1.1219,0.7341,0.4993,118.41,1.2028,6.7507
25-Apr-07,1.1992,1.1165,0.7321,0.4986,118.48,1.202,6.7167
26-Apr-07,1.2111,1.1212,0.735,0.502,119.39,1.2078,6.7288
27-Apr-07,1.2024,1.1149,0.7322,0.4995,119.46,1.2043,6.6923
30-Apr-07,1.2013,1.1049,0.7328,0.5001,119.51,1.2068,6.7093
1-May-07,1.2086,1.1094,0.7355,0.5002,119.75,1.2143,6.7143
2-May-07,1.2127,1.108,0.7355,0.5025,120.11,1.2139,6.7163
3-May-07,1.2142,1.1056,0.7372,0.503,120.35,1.2146,6.735
4-May-07,1.2192,1.1075,0.736,0.502,120.24,1.2112,6.7471
8-May-07,1.2073,1.1055,0.7392,0.5025,119.87,1.2184,6.7928
9-May-07,1.2067,1.1058,0.7379,0.5008,119.71,1.2161,6.7979
10-May-07,1.2015,1.1071,0.7401,0.5043,120.43,1.2203,6.8216
11-May-07,1.2022,1.1139,0.7395,0.5044,120.1,1.218,6.8247
14-May-07,1.2,1.1071,0.7386,0.5049,120.36,1.2198,6.8096
15-May-07,1.1995,1.098,0.7355,0.504,120.27,1.215,6.7636
16-May-07,1.2112,1.103,0.7366,0.5043,120.69,1.2183,6.772
17-May-07,1.2174,1.0978,0.7412,0.5063,121.27,1.2264,6.8403
18-May-07,1.2145,1.0901,0.741,0.5065,121.21,1.2271,6.8305
21-May-07,1.2192,1.0847,0.743,0.5078,121.6,1.2304,6.8528
22-May-07,1.2177,1.0863,0.7428,0.5064,121.42,1.2301,6.8234
23-May-07,1.2109,1.0818,0.7413,0.5028,121.44,1.2255,6.8199
24-May-07,1.2174,1.0829,0.7443,0.5037,121.43,1.2287,6.8409
25-May-07,1.2189,1.0802,0.7432,0.5038,121.64,1.227,6.8295
29-May-07,1.2197,1.0718,0.7417,0.5046,121.74,1.2235,6.8784
30-May-07,1.2168,1.0751,0.7446,0.5064,121.52,1.225,6.9248
31-May-07,1.2082,1.0691,0.7432,0.5055,121.81,1.2256,6.9148
1-Jun-07,1.2029,1.064,0.7452,0.5053,122.03,1.231,6.9463
4-Jun-07,1.2002,1.0568,0.7416,0.5022,121.75,1.2239,6.9232
5-Jun-07,1.1943,1.0609,0.7395,0.5018,121.65,1.22,6.8922
6-Jun-07,1.1882,1.058,0.7411,0.5021,121.05,1.2176,6.9221
7-Jun-07,1.1823,1.0615,0.7429,0.5049,121.45,1.2241,6.9237
8-Jun-07,1.1864,1.0619,0.7486,0.5083,121.56,1.2339,6.9932
11-Jun-07,1.1881,1.062,0.7493,0.5083,121.73,1.2398,7.0085
12-Jun-07,1.1876,1.0646,0.751,0.5067,121.76,1.2423,7.0682
13-Jun-07,1.1902,1.067,0.7516,0.5069,122.33,1.2438,7.0669
14-Jun-07,1.1967,1.0685,0.7511,0.5078,122.92,1.2452,7.0837
15-Jun-07,1.1896,1.0639,0.7482,0.5058,123.52,1.2427,7.0498
18-Jun-07,1.1869,1.0735,0.7465,0.5048,123.66,1.2414,7.0465
19-Jun-07,1.183,1.063,0.7458,0.5032,123.38,1.2406,7.0222
20-Jun-07,1.1813,1.0642,0.7452,0.5018,123.65,1.2374,6.902
21-Jun-07,1.1809,1.0712,0.7463,0.5019,123.66,1.2406,6.9128
22-Jun-07,1.1786,1.0674,0.7447,0.5011,124.09,1.2337,6.8805
25-Jun-07,1.1784,1.0702,0.7433,0.5009,123.74,1.2301,6.8792
26-Jun-07,1.1797,1.0687,0.7428,0.5002,123.09,1.2282,6.8979
27-Jun-07,1.1945,1.072,0.7445,0.5008,122.48,1.2286,6.8984
28-Jun-07,1.1806,1.0625,0.7427,0.4994,122.97,1.2287,6.8554
29-Jun-07,1.1788,1.0639,0.7405,0.4984,123.51,1.2259,6.8569
2-Jul-07,1.1652,1.0531,0.7337,0.4966,122.31,1.2113,6.7912
3-Jul-07,1.1701,1.0625,0.7346,0.4959,122.33,1.2156,6.7641
4-Jul-07,1.1647,1.0568,0.7339,0.4961,122.62,1.2164,6.7235
5-Jul-07,1.1662,1.0577,0.7353,0.4974,122.82,1.2179,6.7355
6-Jul-07,1.1659,1.0468,0.7336,0.4967,123.2,1.2178,6.7188
9-Jul-07,1.1631,1.0479,0.7338,0.4963,123.31,1.2166,6.7433
10-Jul-07,1.1608,1.0512,0.7289,0.4941,122.08,1.2075,6.6948
11-Jul-07,1.1586,1.0571,0.7259,0.4916,121.84,1.2016,6.6522
12-Jul-07,1.1571,1.0469,0.7262,0.4929,122.46,1.2039,6.6513
13-Jul-07,1.1514,1.048,0.726,0.492,122.24,1.2034,6.6457
16-Jul-07,1.1468,1.0432,0.7261,0.4911,122.07,1.2034,6.6371
17-Jul-07,1.1442,1.0431,0.7254,0.4891,122.22,1.2021,6.6476
18-Jul-07,1.1387,1.0423,0.7242,0.4873,121.83,1.1991,6.6446
19-Jul-07,1.1365,1.0418,0.7234,0.4878,122.01,1.2008,6.6392
20-Jul-07,1.1353,1.0421,0.7228,0.4866,121.2,1.2001,6.6319
23-Jul-07,1.1313,1.0436,0.7237,0.4859,121.35,1.206,6.6504
24-Jul-07,1.1308,1.0382,0.7233,0.4851,120.66,1.2045,6.6709
25-Jul-07,1.133,1.0447,0.7297,0.4879,120.25,1.2146,6.7291
26-Jul-07,1.1399,1.0509,0.7289,0.4887,119.31,1.2088,6.7393
27-Jul-07,1.1685,1.058,0.7323,0.4925,118.8,1.2091,6.7397
30-Jul-07,1.1752,1.0678,0.7309,0.494,118.46,1.2018,6.7198
31-Jul-07,1.1663,1.068,0.7304,0.4921,119.07,1.2033,6.7336
1-Aug-07,1.174,1.0591,0.7312,0.4928,118.55,1.2011,6.7697
2-Aug-07,1.167,1.0541,0.7313,0.492,118.99,1.206,6.7482
3-Aug-07,1.1667,1.0537,0.7264,0.4905,118.37,1.195,6.708
6-Aug-07,1.168,1.0526,0.7248,0.4923,117.8,1.1857,6.696
7-Aug-07,1.1712,1.0564,0.7265,0.4948,118.4,1.1926,6.7202
8-Aug-07,1.1597,1.0487,0.7236,0.4905,119.64,1.1936,6.6925
9-Aug-07,1.1721,1.0554,0.7297,0.4926,118.66,1.1961,6.7493
10-Aug-07,1.1848,1.056,0.7311,0.4951,117.78,1.1959,6.785
13-Aug-07,1.1879,1.0517,0.7345,0.4971,118.37,1.2061,6.8468
14-Aug-07,1.1942,1.0646,0.7369,0.5,117.93,1.2086,6.8752
15-Aug-07,1.2123,1.076,0.7424,0.5023,117.25,1.2176,6.9458
16-Aug-07,1.276,1.0746,0.7462,0.5046,114.23,1.2183,7.0066
17-Aug-07,1.2695,1.0607,0.7401,0.5035,113.78,1.2036,6.8971
20-Aug-07,1.2491,1.0581,0.7418,0.5036,114.83,1.2069,6.9349
21-Aug-07,1.2481,1.0586,0.7412,0.5042,114.34,1.2033,6.9504
22-Aug-07,1.2449,1.062,0.7398,0.5022,115.03,1.2074,6.9444
23-Aug-07,1.222,1.0526,0.7366,0.4986,116.25,1.2073,6.9149
24-Aug-07,1.2161,1.0517,0.7332,0.4976,115.91,1.2004,6.8696
28-Aug-07,1.2145,1.0604,0.7329,0.4976,114.95,1.1998,6.8759
29-Aug-07,1.2243,1.0614,0.7326,0.4964,115.09,1.1997,6.8746
30-Aug-07,1.2219,1.0575,0.7332,0.4962,115.8,1.2041,6.8865
31-Aug-07,1.2291,1.058,0.7335,0.4958,115.92,1.2084,6.887
3-Sep-07,1.2201,1.0521,0.7348,0.4955,115.87,1.2091,6.8998
4-Sep-07,1.2129,1.0521,0.736,0.4975,116.2,1.2129,6.9101
5-Sep-07,1.2142,1.0517,0.7325,0.4951,115.35,1.2058,6.881
6-Sep-07,1.2085,1.0525,0.7304,0.4946,115.25,1.2011,6.8171
7-Sep-07,1.2099,1.0511,0.7265,0.4938,113.45,1.1894,6.7944
10-Sep-07,1.2157,1.0549,0.725,0.493,113.29,1.1864,6.7845
11-Sep-07,1.2054,1.0448,0.7228,0.4926,114.1,1.1854,6.7436
12-Sep-07,1.1922,1.0381,0.7201,0.4924,114.2,1.1847,6.6807
13-Sep-07,1.1923,1.0331,0.7204,0.4933,115.41,1.1884,6.6728
14-Sep-07,1.1884,1.0329,0.721,0.4971,115.07,1.1896,6.6885
17-Sep-07,1.1937,1.0279,0.7211,0.5,115.02,1.1883,6.6981
18-Sep-07,1.1959,1.0222,0.721,0.5008,115.81,1.1894,6.6964
19-Sep-07,1.1671,1.0159,0.7164,0.5002,116.27,1.1859,6.6201
20-Sep-07,1.1551,1.0007,0.7099,0.4965,114.55,1.1711,6.5459
21-Sep-07,1.1557,1,0.7095,0.4949,115.41,1.1721,6.5294
24-Sep-07,1.1525,1.0007,0.7095,0.4945,114.97,1.1734,6.5071
25-Sep-07,1.1519,1.0011,0.708,0.496,114.36,1.1683,6.5183
26-Sep-07,1.1421,1.0063,0.7081,0.4962,115.7,1.1709,6.5377
27-Sep-07,1.1375,1.0019,0.7066,0.4941,115.67,1.1729,6.5233
28-Sep-07,1.1299,0.9938,0.703,0.4908,115.02,1.1682,6.4686
1-Oct-07,1.1232,0.9933,0.7021,0.4895,115.66,1.1664,6.4448
2-Oct-07,1.1322,1.0005,0.7066,0.49,115.9,1.1753,6.5109
3-Oct-07,1.1261,0.9966,0.7069,0.4909,116.75,1.1778,6.4971
4-Oct-07,1.125,0.9993,0.7075,0.4899,116.46,1.1755,6.5022
5-Oct-07,1.1125,0.981,0.7071,0.4898,116.7,1.1773,6.4856
8-Oct-07,1.1159,0.9856,0.711,0.4908,117.58,1.1845,6.5082
9-Oct-07,1.1141,0.9844,0.7098,0.4917,116.99,1.1833,6.5033
10-Oct-07,1.112,0.9826,0.706,0.4893,117.08,1.1798,6.4597
11-Oct-07,1.1046,0.974,0.7023,0.4906,117.58,1.1786,6.3991
12-Oct-07,1.1067,0.9744,0.7057,0.4915,117.43,1.1844,6.4252
15-Oct-07,1.1058,0.9738,0.703,0.4897,117.46,1.18,6.4023
16-Oct-07,1.1303,0.9796,0.7064,0.4922,116.57,1.1835,6.4674
17-Oct-07,1.1208,0.9747,0.7044,0.4907,116.68,1.182,6.4492
18-Oct-07,1.1179,0.9763,0.7002,0.4887,115.67,1.1705,6.4147
19-Oct-07,1.1221,0.9647,0.7019,0.4888,114.94,1.1722,6.4381
22-Oct-07,1.1397,0.9797,0.7069,0.4932,114.06,1.1769,6.5112
23-Oct-07,1.1194,0.967,0.702,0.4882,114.67,1.1737,6.4536
24-Oct-07,1.1127,0.9714,0.7029,0.4886,114.08,1.1731,6.4916
25-Oct-07,1.1027,0.9671,0.699,0.4879,114.25,1.168,6.4381
26-Oct-07,1.091,0.9622,0.695,0.4873,114.15,1.1631,6.3818
29-Oct-07,1.0857,0.9549,0.6942,0.4852,114.7,1.1655,6.3843
30-Oct-07,1.0886,0.9535,0.6933,0.4838,114.72,1.1616,6.3661
31-Oct-07,1.0791,0.95,0.6911,0.4814,115.29,1.159,6.3591
1-Nov-07,1.0887,0.9498,0.6927,0.4804,114.88,1.1596,6.4131
2-Nov-07,1.0893,0.936,0.6905,0.4803,114.76,1.1544,6.4062
5-Nov-07,1.087,0.9345,0.6911,0.4806,114.5,1.1534,6.4062
6-Nov-07,1.0805,0.9251,0.6872,0.479,114.31,1.1451,6.3633
7-Nov-07,1.0676,0.9161,0.6818,0.4753,113.25,1.1345,6.2999
8-Nov-07,1.0765,0.9272,0.6808,0.4744,112.76,1.128,6.3023
9-Nov-07,1.094,0.9413,0.6813,0.4774,110.65,1.1212,6.3244
12-Nov-07,1.1374,0.9654,0.6879,0.4856,109.38,1.1271,6.3919
13-Nov-07,1.1215,0.9629,0.6848,0.4825,110.23,1.1244,6.3494
14-Nov-07,1.1101,0.9562,0.6806,0.4842,111.4,1.121,6.2767
15-Nov-07,1.1218,0.9782,0.6837,0.4889,110.93,1.1244,6.3232
16-Nov-07,1.1257,0.976,0.6834,0.4888,110.61,1.1182,6.3377
19-Nov-07,1.1294,0.9825,0.6824,0.4874,110.18,1.1172,6.3271
20-Nov-07,1.124,0.9845,0.6765,0.4844,110.16,1.1104,6.2824
21-Nov-07,1.151,0.9904,0.6745,0.4866,108.42,1.1045,6.3012
22-Nov-07,1.1484,0.988,0.6735,0.4852,108.56,1.1011,6.2761
23-Nov-07,1.1484,0.9897,0.6757,0.4867,108.02,1.1027,6.2885
26-Nov-07,1.1403,0.9876,0.6739,0.4836,108.26,1.1033,6.2519
27-Nov-07,1.1421,0.9943,0.6729,0.4831,108.57,1.1015,6.2852
28-Nov-07,1.1324,0.9918,0.6776,0.4828,109.96,1.1169,6.3328
29-Nov-07,1.1361,0.9932,0.677,0.4848,109.67,1.1167,6.3591
30-Nov-07,1.1307,0.9996,0.6812,0.4864,110.88,1.1289,6.3869
3-Dec-07,1.1317,1.0012,0.6821,0.4837,110.47,1.1285,6.4033
4-Dec-07,1.144,1.0101,0.6778,0.4857,109.62,1.1183,6.3745
5-Dec-07,1.15,1.0127,0.6823,0.4932,110.93,1.1253,6.4055
6-Dec-07,1.1471,1.0133,0.6839,0.4937,111.36,1.1285,6.4302
7-Dec-07,1.1373,1.0068,0.6825,0.4927,111.67,1.1297,6.4109
10-Dec-07,1.1331,1.0072,0.6796,0.4887,111.71,1.1277,6.3867
11-Dec-07,1.1303,1.0116,0.6806,0.4904,111.61,1.1331,6.4094
12-Dec-07,1.1297,1.0103,0.6812,0.4889,112.24,1.1366,6.4211
13-Dec-07,1.1413,1.0187,0.6847,0.4907,112.14,1.1421,6.4631
14-Dec-07,1.1581,1.0177,0.6927,0.4951,113.36,1.153,6.5211
17-Dec-07,1.1658,1.0072,0.6956,0.4963,113.24,1.1533,6.5638
18-Dec-07,1.1624,1.0108,0.6943,0.4955,113.21,1.1523,6.5614
19-Dec-07,1.1637,1.0024,0.695,0.4992,113.37,1.1549,6.5792
20-Dec-07,1.1651,0.9986,0.6972,0.5047,112.91,1.1563,6.5893
21-Dec-07,1.1498,0.9926,0.6958,0.504,113.92,1.1564,6.58
24-Dec-07,1.1485,0.9895,0.6945,0.5049,114.19,1.1548,6.5777
27-Dec-07,1.1404,0.9809,0.6864,0.503,114.16,1.1436,6.5008
28-Dec-07,1.1405,0.9764,0.6801,0.5018,113.13,1.1293,6.4288
31-Dec-07,1.139,0.987,0.684,0.5023,111.7,1.1323,6.463
2-Jan-08,1.136,0.9955,0.6791,0.5052,109.75,1.118,6.4064
3-Jan-08,1.1338,0.9923,0.6792,0.5073,109.52,1.1146,6.3719
4-Jan-08,1.1443,1.0025,0.6768,0.5065,108.23,1.1069,6.3482
7-Jan-08,1.15,1.0057,0.6794,0.5062,108.69,1.1132,6.3725
8-Jan-08,1.134,0.9985,0.6796,0.5067,109.71,1.1151,6.3782
9-Jan-08,1.134,1.0087,0.6817,0.5106,109.54,1.1147,6.4168
10-Jan-08,1.1263,1.0128,0.6786,0.5109,109.48,1.1075,6.3681
11-Jan-08,1.1189,1.0205,0.676,0.5106,109.02,1.102,6.3501
14-Jan-08,1.1114,1.0179,0.6719,0.5105,108.01,1.0932,6.3163
15-Jan-08,1.1213,1.0167,0.6732,0.5073,106.82,1.0899,6.3325
16-Jan-08,1.1397,1.0248,0.681,0.5089,106.84,1.0974,6.4204
17-Jan-08,1.1303,1.027,0.6808,0.5058,107.13,1.1004,6.415
18-Jan-08,1.1365,1.0262,0.6837,0.5118,107.07,1.1016,6.4474
21-Jan-08,1.1597,1.0327,0.6907,0.5142,105.84,1.1046,6.5407
22-Jan-08,1.1519,1.0262,0.6842,0.51,106.82,1.0979,6.4987
23-Jan-08,1.1554,1.0279,0.687,0.513,105.73,1.0914,6.5408
24-Jan-08,1.1386,1.0126,0.6798,0.5072,106.67,1.0882,6.4332
25-Jan-08,1.133,1.0043,0.6804,0.5042,107.3,1.0963,6.4403
28-Jan-08,1.131,1.0038,0.6759,0.5032,106.79,1.0887,6.4105
29-Jan-08,1.1275,0.9986,0.6772,0.5032,106.92,1.0935,6.3984
30-Jan-08,1.125,0.9964,0.6763,0.5029,107.35,1.0928,6.3699
31-Jan-08,1.1204,1.0082,0.6754,0.503,106.32,1.0845,6.4001
1-Feb-08,1.1094,0.9981,0.6746,0.508,106.25,1.082,6.3814
4-Feb-08,1.0994,0.9954,0.6749,0.5061,106.78,1.09,6.3391
5-Feb-08,1.1141,1.0069,0.6829,0.509,106.92,1.101,6.4439
6-Feb-08,1.1143,1.0027,0.6822,0.5102,106.74,1.0964,6.4431
7-Feb-08,1.1187,1.0102,0.6895,0.515,106.62,1.1028,6.5038
8-Feb-08,1.1137,0.9971,0.6898,0.5138,107.45,1.1052,6.488
11-Feb-08,1.1072,1.0027,0.6898,0.5134,106.76,1.1038,6.5057
12-Feb-08,1.1022,0.9969,0.6853,0.5101,107.43,1.1003,6.4438
13-Feb-08,1.1174,1.0005,0.6866,0.5095,108.24,1.108,6.4205
14-Feb-08,1.1064,0.9948,0.6839,0.5072,108.17,1.1014,6.3855
15-Feb-08,1.1025,1.0023,0.6807,0.5095,107.62,1.0909,6.345
18-Feb-08,1.0959,1.0075,0.6825,0.5123,108.21,1.1018,6.3578
19-Feb-08,1.0864,1.0122,0.6782,0.5125,107.54,1.0934,6.3088
20-Feb-08,1.0939,1.0189,0.6827,0.5153,108.03,1.1009,6.3666
21-Feb-08,1.0889,1.0124,0.6761,0.5102,107.51,1.0948,6.2995
22-Feb-08,1.0874,1.0134,0.675,0.5084,106.96,1.0862,6.295
25-Feb-08,1.0811,0.9978,0.6743,0.5082,108.09,1.0891,6.2804
26-Feb-08,1.0761,0.987,0.672,0.507,107.65,1.085,6.2536
27-Feb-08,1.0656,0.9802,0.6624,0.5029,106.52,1.0664,6.182
28-Feb-08,1.0554,0.9738,0.6588,0.5026,105.77,1.0528,6.1689
29-Feb-08,1.0692,0.9769,0.6588,0.5027,104.1,1.0439,6.1705
3-Mar-08,1.066,0.9897,0.6579,0.5044,103.39,1.0423,6.1587
4-Mar-08,1.0741,0.9928,0.6564,0.5035,102.79,1.034,6.1519
5-Mar-08,1.0723,0.9905,0.6549,0.5026,103.96,1.0362,6.1316
6-Mar-08,1.0733,0.9848,0.6511,0.4977,103.09,1.029,6.1098
7-Mar-08,1.0752,0.9873,0.6512,0.4965,102.98,1.0251,6.1112
10-Mar-08,1.0897,0.9978,0.6506,0.4959,101.82,1.0192,6.1209
11-Mar-08,1.0812,0.9954,0.6524,0.4991,102.88,1.0293,6.1309
12-Mar-08,1.0727,0.9895,0.6454,0.4948,102.4,1.022,6.0785
13-Mar-08,1.0626,0.9842,0.6417,0.4924,100.59,1.0117,6.0588
14-Mar-08,1.0671,0.9868,0.6409,0.4928,100.21,1.0073,6.0583
17-Mar-08,1.0892,0.9978,0.6344,0.4998,96.91,0.9861,6.0084
18-Mar-08,1.0786,0.9939,0.6336,0.4947,98.24,0.99,5.9904
19-Mar-08,1.0854,1.0025,0.6393,0.5036,99.35,1.0007,6.0093
