Date,AusEERI,UKEERI,CadEERI,EuroEERI,JapEERI,SwisEERI,SwedEERI,USEERI
10-Nov-00,71.0889,99.386,77.4939,76.08,158.1401,106.4514,79.8686,115.563
13-Nov-00,70.6508,100.275,77.3474,75.72,158.6833,106.3914,79.4329,115.6238
14-Nov-00,70.7269,99.7103,77.551,75.82,158.1554,106.4146,79.4243,115.9089
15-Nov-00,71.0231,99.645,77.3175,76.02,157.2571,106.1025,79.4227,116.1142
16-Nov-00,70.9184,99.6306,77.1724,75.84,157.126,105.9947,79.1424,116.6233
17-Nov-00,70.8812,99.8096,76.8182,75.7,157.487,105.9537,79.238,116.7573
20-Nov-00,70.5926,100.2764,76.9839,75.51,156.5092,105.8243,79.1585,117.1836
21-Nov-00,70.3577,100.065,77.2805,75.48,155.9929,106.0605,78.681,117.5046
22-Nov-00,71.5053,99.938,77.5997,75.33,156.2404,106.1816,78.916,117.4642
23-Nov-00,72.2019,99.1015,77.7691,75.5,156.1456,106.1239,78.8999,117.6165
24-Nov-00,72.2582,99.3956,78.0001,75.39,155.0897,106.2506,78.807,117.9335
27-Nov-00,72.2082,99.7473,78.1859,75.66,155.2446,106.8473,78.8164,117.0172
28-Nov-00,71.6406,99.4631,78.2095,75.94,155.402,107.0388,79.0344,116.5614
29-Nov-00,71.8208,99.4114,77.759,76.28,154.0071,107.2994,79.1685,116.734
30-Nov-00,71.8479,98.3309,77.9169,77.07,153.4662,107.7155,79.1277,116.1398
1-Dec-00,73.1147,99.1544,78.035,76.98,152.75,107.4983,79.6135,115.9493
4-Dec-00,73.8148,99.387,77.3057,77.67,151.661,107.9011,80.3796,115.2207
5-Dec-00,73.197,99.0878,77.3101,77.46,152.4745,107.7323,80.7592,115.374
6-Dec-00,73.5589,98.5556,77.8687,77.5,152.9103,107.8292,80.9618,115.1053
7-Dec-00,73.9267,98.5567,78.1789,77.82,152.1887,107.9123,80.4485,114.8192
8-Dec-00,73.8828,99.2205,78.426,77.59,151.2922,107.944,80.7958,114.9454
11-Dec-00,73.2541,100.276,78.7877,76.73,152.5541,108.0364,80.7244,115.0888
12-Dec-00,73.5615,99.8647,78.4745,76.85,151.7383,108.1626,80.9836,115.5154
13-Dec-00,73.629,100.2429,78.66,76.87,150.7451,108.2138,80.5747,115.7856
14-Dec-00,73.4333,100.6868,78.8738,77.26,150.2382,108.2583,80.8732,114.89
15-Dec-00,73.7566,100.3206,78.6803,77.8855,149.2962,108.4381,80.6002,114.533
18-Dec-00,73.1326,99.9457,78.2987,77.892,149.8109,108.5928,80.2897,114.7434
19-Dec-00,73.6059,100.0574,78.4924,77.7509,149.5982,108.3158,79.6434,115.0574
20-Dec-00,73.9065,99.7097,78.3913,78.6447,148.3902,108.1318,80.1154,114.3493
21-Dec-00,74.4309,99.3099,78.2984,79.1424,148.4593,107.9278,79.8217,113.9186
22-Dec-00,74.4528,98.8196,78.5558,79.7765,147.276,108.3598,79.4586,113.5442
27-Dec-00,75.021,99.28,78.8652,80.2502,144.9386,108.3912,79.0006,113.5232
28-Dec-00,74.5532,99.6998,79.068,79.9658,144.2771,108.2903,79.2245,113.9028
29-Dec-00,74.4936,99.0804,79.3218,80.5764,144.3016,108.7786,79.5036,112.9982
2-Jan-01,74.7102,98.689,79.6192,80.1877,143.5085,108.9237,79.2276,112.5648
3-Jan-01,75.1413,99.3776,79.4436,79.9066,143.6853,109.1124,78.8815,112.5874
4-Jan-01,75.858,98.7112,79.4429,80.1036,142.4862,109.3258,79.2669,113.027
5-Jan-01,76.565,98.4965,79.25,80.6493,141.2061,108.9162,79.57,112.9803
8-Jan-01,75.9072,98.7976,79.5084,80.516,141.3034,108.8331,79.1308,112.9429
9-Jan-01,75.7793,98.8904,79.684,80.0483,141.4676,108.7924,79.0381,113.4618
10-Jan-01,75.1674,98.8895,79.5808,79.9976,141.7257,108.5931,79.5538,113.4467
11-Jan-01,75.1265,98.6148,79.5871,80.7364,139.6237,108.3952,79.7558,113.3899
12-Jan-01,75.1825,97.7306,79.5765,80.9549,139.496,108.1161,79.9703,113.698
15-Jan-01,75.0331,98.2645,79.2706,80.684,138.6949,107.9532,79.554,114.4068
16-Jan-01,75.2735,97.6774,79.4698,80.6177,140.1456,108.0467,79.2603,114.1141
17-Jan-01,74.7873,98.4932,79.0044,79.8836,140.9582,107.8203,79.1614,114.6636
18-Jan-01,75.217,97.8108,78.7592,80.7475,139.5604,108.8714,79.3834,114.2237
19-Jan-01,75.3984,97.8807,78.8743,80.203,140.8616,108.5487,79.6127,114.417
22-Jan-01,74.9543,97.2999,79.1051,80.3224,141.6981,108.2563,79.1654,114.2254
23-Jan-01,74.826,97.7805,79.1259,80.4663,141.78,108.3456,78.9912,114.088
24-Jan-01,74.2355,97.9743,78.9633,79.6944,140.7227,108.1697,79.0711,115.3463
25-Jan-01,74.029,98.1382,79.166,79.3355,142.6689,108.3708,78.7806,114.903
26-Jan-01,73.9069,97.9546,79.324,79.5201,142.1822,108.2482,79.0596,114.872
29-Jan-01,74.0339,98.1048,79.5489,79.184,142.46,108.5195,79.4228,114.9341
30-Jan-01,74.1551,97.9113,79.6532,79.4731,142.3222,108.5892,79.4779,114.5246
31-Jan-01,74.2802,97.5884,79.4882,79.8425,142.5264,108.3169,79.5595,114.174
1-Feb-01,74.4977,98.0395,79.8113,80.1695,143.0007,108.1724,79.1919,113.205
2-Feb-01,74.4433,97.8386,79.8049,79.9407,143.082,107.775,79.221,113.6944
5-Feb-01,73.9773,97.8701,79.212,80.2624,143.6134,107.864,78.9526,113.3278
6-Feb-01,74.0724,97.385,78.9826,79.926,144.0626,107.6316,79.1759,113.9202
7-Feb-01,73.8027,97.5092,78.7875,80.0617,142.7542,107.8101,79.2244,114.2712
8-Feb-01,73.114,97.3097,79.0732,79.4076,143.5189,107.7333,79.2412,114.9728
9-Feb-01,73.0552,97.1449,79.2047,79.9419,141.3816,107.9942,78.9191,115.1589
12-Feb-01,73.2464,97.2108,78.5835,80.2768,141.0834,107.9304,78.5628,115.0955
13-Feb-01,72.7947,97.6953,78.4906,79.7237,141.8842,107.6515,78.3194,115.4552
14-Feb-01,72.0477,98.4193,78.2451,79.37,143.0626,107.6568,77.5931,115.3665
15-Feb-01,71.5485,98.622,78.2237,78.42,145.028,107.3195,78.2524,115.8383
16-Feb-01,72.2354,97.9141,77.8713,79.2,144.5811,107.2816,78.3298,115.3275
19-Feb-01,72.0681,97.2547,77.7432,79.69,143.7107,107.5402,78.2489,115.369
20-Feb-01,71.2483,97.8872,77.7989,78.9,144.9726,107.4186,78.0772,115.748
21-Feb-01,71.9064,97.7761,77.7965,79.19,143.4815,107.6433,77.8984,115.964
22-Feb-01,71.6919,98.1869,77.84,78.91,143.9682,107.5865,77.3452,116.0733
23-Feb-01,71.2922,98.3246,77.8309,78.92,143.9228,107.4878,77.2921,116.0548
26-Feb-01,71.4507,97.7169,78.1037,79.14,143.4715,107.4124,77.7318,116.0287
27-Feb-01,71.5252,97.1576,78.2874,79.66,143.5608,107.4859,77.7053,115.4248
28-Feb-01,71.5985,97.1795,78.1284,79.87,142.1996,107.4712,77.8513,115.7457
1-Mar-01,71.5857,97.3871,77.5341,80.3,141.6974,107.882,77.958,115.3681
2-Mar-01,72.0369,98.436,77.1627,80.53,139.0537,107.9445,78.0654,115.6432
5-Mar-01,71.3846,98.5185,77.2905,80.19,139.405,107.9573,78.833,115.9863
6-Mar-01,70.7835,98.3171,77.5862,80.28,139.6065,107.8839,78.1812,115.7662
7-Mar-01,70.0398,98.2093,77.1745,80.32,138.7703,107.8494,78.1058,116.38
8-Mar-01,70.386,98.3603,77.1813,80.47,138.7024,107.7235,78.0713,116.1028
9-Mar-01,69.9461,98.3467,77.1765,80.53,138.759,107.5906,77.8132,116.167
12-Mar-01,70.1233,98.4738,77.1819,80.48,137.9337,107.8239,77.2533,116.5289
13-Mar-01,69.4006,98.3246,77.4205,79.93,139.1623,107.4996,76.7941,116.9855
14-Mar-01,69.1815,98.4499,77.3088,79.7,138.5389,107.542,76.9205,117.5747
15-Mar-01,68.849,98.5572,77.0262,79.52,137.8718,107.4769,77.0228,118.2473
16-Mar-01,69.1397,98.3307,76.6306,79.23,137.3071,107.5744,76.6437,119.2955
19-Mar-01,69.7177,97.9362,76.6175,79.29,137.9933,107.7076,76.5376,119.0724
20-Mar-01,69.637,97.7989,76.9227,79.61,137.2894,107.7932,76.681,118.7992
21-Mar-01,69.1953,98.2945,76.4095,79.31,136.8904,107.8254,76.3365,119.486
22-Mar-01,69.5411,98.6044,76.6965,78.68,136.6239,107.7219,75.5348,120.4687
23-Mar-01,69.4953,98.5409,76.7384,78.95,137.6774,107.7107,76.323,119.3978
26-Mar-01,70.0214,98.6707,77.2638,79.08,136.9231,107.5665,76.5988,119.1873
27-Mar-01,69.8823,98.7483,76.7945,79.23,136.8981,107.6446,76.676,119.1389
28-Mar-01,69.2937,99.1208,76.515,78.53,138.8492,107.5594,76.0935,119.3708
29-Mar-01,69.2349,99.7992,76.6371,78.12,137.8707,107.7472,75.8681,120.0373
30-Mar-01,68.9424,98.7833,76.5646,78.63,135.4272,108.0409,76.6074,120.7938
2-Apr-01,69.02,98.9772,76.6379,78.68,134.3385,107.9873,76.39,121.2232
3-Apr-01,68.7023,99.0946,76.2607,78.86,134.5817,108.0085,76.4862,120.9372
4-Apr-01,69.0842,98.4406,76.735,79.78,134.4073,108.3527,76.2304,119.7094
5-Apr-01,69.321,98.494,76.2465,79.37,135.4648,108.1912,76.7059,120.055
6-Apr-01,69.6229,98.7809,76.6645,79.41,135.8347,108.0359,77.0038,119.2955
9-Apr-01,69.5305,99.5436,76.8885,79.36,134.6698,108.1174,76.781,119.4283
10-Apr-01,69.907,99.4841,77.3428,78.6,135.7834,108.0679,77.3444,119.7565
11-Apr-01,71.1069,99.4811,77.1819,78.33,135.8323,108.2625,77.2695,120.1309
12-Apr-01,71.303,99.2514,77.0771,78.68,136.6379,108.3316,77.5023,119.325
17-Apr-01,71.3507,99.4554,77.3913,78.15,136.9639,107.9081,76.8559,119.96
18-Apr-01,69.688,99.3681,76.9564,77.56,138.9217,107.1409,76.9869,120.468
19-Apr-01,71.2123,99.187,77.6972,78.33,138.7515,107.5659,77.4404,118.8273
20-Apr-01,72.3248,98.7926,77.7369,79.19,137.636,107.9265,77.0669,118.4565
23-Apr-01,70.7147,98.8899,77.7516,78.93,138.2835,107.8005,76.517,118.4155
24-Apr-01,70.5666,98.9262,77.5838,78.84,138.0666,107.7057,76.3038,118.8081
25-Apr-01,70.5658,98.9491,77.8895,78.97,138.455,107.7038,76.4661,118.4553
26-Apr-01,71.0491,98.6798,77.8069,79.28,137.4407,107.5817,76.8389,118.339
27-Apr-01,71.6549,99.1045,78.1094,78.84,136.435,107.3046,76.9866,119.109
30-Apr-01,71.843,99.0739,78.5291,78.53,136.8577,107.0298,76.7289,119.274
1-May-01,72.3171,98.7978,78.3876,78.68,138.2471,106.8656,76.6675,118.6226
2-May-01,72.6467,98.8349,78.525,78.72,138.3056,106.7128,76.5129,118.4938
3-May-01,72.7032,98.6179,78.3757,78.76,139.3103,106.7828,76.5404,118.157
4-May-01,72.2517,98.8068,78.3525,78.79,139.2265,106.5837,76.7234,118.058
8-May-01,72.6126,99.1664,77.8736,78.28,138.88,106.6902,76.5353,119.442
9-May-01,73.1654,98.4919,78.1141,78.4,138.6256,106.7567,76.6038,119.1474
10-May-01,73.7897,98.6179,78.1573,78.32,137.9717,106.9229,77.1022,119.3192
11-May-01,73.1893,98.8655,77.9056,77.79,138.9136,106.9895,77.3929,119.6487
14-May-01,72.9851,98.9735,77.616,77.79,137.9948,107.1539,77.1414,120.1868
15-May-01,73.059,98.9074,77.8245,78.03,137.5703,107.2302,77.3686,119.88
16-May-01,73.3123,99.0565,78.1659,78.34,136.8923,107.3853,76.8432,119.4976
17-May-01,74.1192,99.2181,78.415,78.05,137.692,107.0688,77.1031,119.3425
18-May-01,73.7813,99.5218,78.5474,77.78,137.1404,107.379,77.3024,119.7123
21-May-01,74.4347,100.0786,78.6092,77.44,137.9979,106.9924,77.312,119.4798
22-May-01,73.5793,100.095,78.1382,77,138.9148,106.8978,77.163,120.0724
23-May-01,72.8402,100.139,77.9734,76.52,141.8113,106.8298,76.4888,119.7947
24-May-01,72.6677,99.3032,77.883,76.46,142.8132,106.932,76.5597,119.9086
25-May-01,72.9284,100.1479,77.9974,76.34,141.8448,106.869,76.17,120.0748
29-May-01,72.3761,100.1426,78.2737,76.12,142.7294,106.781,76.2565,119.9437
30-May-01,72.274,100.3044,78.1503,76.29,142.2528,106.9361,75.9779,119.9025
31-May-01,71.2487,100.7601,77.9966,75.53,144.7841,106.8593,75.3216,120.0558
1-Jun-01,71.5156,100.4576,78.7687,75.63,144.6479,106.8396,74.9607,119.8787
4-Jun-01,71.5497,100.3888,78.7394,75.83,143.698,107.0523,74.5319,120.0781
5-Jun-01,71.7482,100.0485,78.6971,75.96,143.521,107.4885,74.4996,120.2845
6-Jun-01,72.5451,99,79.1122,76.18,142.917,107.1066,74.5919,120.3776
7-Jun-01,73.2258,98.3829,79.3466,76.51,143.2511,107.0629,74.0529,120.024
8-Jun-01,73.9932,97.9007,79.4161,76.59,142.5831,107.0603,74.1555,120.3795
11-Jun-01,74.254,97.9081,79.7337,76.32,141.5925,107.2661,74.2334,121.0513
12-Jun-01,74.289,97.8711,79.3358,76.79,141.0814,107.2323,74.1548,120.7795
13-Jun-01,74.6917,98.2853,79.6293,76.72,141.0863,106.879,74.9068,120.3744
14-Jun-01,74.488,98.6483,79.4557,77.02,140.9929,107.0248,75.1699,119.7958
15-Jun-01,74.538,98.6752,79.1994,77.17,139.7773,107.159,75.8896,119.9919
18-Jun-01,74.045,98.8057,78.82,77.14,138.9596,106.9789,76.5198,120.4157
19-Jun-01,73.7822,98.9643,78.7986,76.91,139.3317,106.9256,76.1034,120.6028
20-Jun-01,73.6726,98.8917,78.9757,76.7,139.2379,107.137,75.6294,121.0237
21-Jun-01,73.7189,100.1839,79.1498,76.59,137.745,107.3773,75.3451,121.0656
22-Jun-01,73.5595,99.9049,79.1396,76.65,137.8281,107.5444,75.4531,121.0299
25-Jun-01,73.1855,99.6006,79.4749,77.04,137.9799,107.6414,75.5972,120.3568
26-Jun-01,73.5456,99.7075,79.5833,77.12,137.7919,107.5083,74.923,120.3438
27-Jun-01,73.4385,99.6681,79.6723,77.02,137.867,107.6249,74.8891,120.4447
28-Jun-01,72.932,100.2051,79.3386,76.38,137.592,107.3621,75.133,121.4594
29-Jun-01,72.6965,100.1569,79.7112,76.37,137.8503,107.2078,74.8239,121.3786
2-Jul-01,72.8112,100.7954,79.831,76.13,138.2993,107.1289,74.5099,121.2
3-Jul-01,73.5656,100.1581,80.1813,76.29,138.0663,107.1079,74.7642,121.155
4-Jul-01,74.1224,100.1513,80.0374,76.22,138.1916,107.2298,74.8155,121.2274
5-Jul-01,74.314,100.3696,80.2387,75.83,137.3836,106.9455,74.6385,122.0988
6-Jul-01,72.8592,100.3968,79.7868,76.36,136.5742,107.3338,74.4041,121.8791
9-Jul-01,72.6376,100.2877,79.4871,76.55,137.0937,107.2322,74.2039,121.5765
10-Jul-01,72.9266,99.9492,79.5321,76.99,136.5848,107.4025,74.4839,121.1915
11-Jul-01,71.9911,99.774,79.0308,77.18,137.7109,107.8902,74.432,120.6908
12-Jul-01,71.821,99.758,79.1749,76.62,138.5876,108.0089,74.5039,121.0633
13-Jul-01,72.5347,99.4814,78.698,76.73,137.5919,108.1043,74.9368,121.6349
16-Jul-01,72.8839,99.22,78.4826,77.02,136.8271,108.2208,75.1792,121.6728
17-Jul-01,72.3318,99.502,78.5946,76.78,137.3081,108.278,75.0502,121.7417
18-Jul-01,72.8707,99.1197,78.5871,77.73,136.8626,109.0442,75.1851,120.3487
19-Jul-01,72.4872,99.3023,78.3775,77.5,138.0442,108.8931,74.9618,120.2315
20-Jul-01,71.4436,99.8869,78.0954,77.53,138.1677,109.0592,74.814,119.9833
23-Jul-01,71.9705,99.6586,78.023,77.48,137.2688,108.9009,74.6531,120.6835
24-Jul-01,71.8192,99.2531,78.3264,77.89,137.0701,109.0003,74.6358,120.1974
25-Jul-01,71.6213,99.4337,78.4395,78.03,137.2743,109.1115,74.5596,119.7119
26-Jul-01,71.7794,99.5497,78.542,77.91,137.1359,108.7631,74.7043,119.8541
27-Jul-01,71.3495,99.5121,78.5398,77.71,137.4282,108.7882,74.9893,120.0304
30-Jul-01,71.6309,99.5437,78.8189,77.94,135.7794,108.803,74.9904,120.267
31-Jul-01,71.8688,99.5792,78.9548,77.89,136.0407,108.7282,74.7923,120.1706
1-Aug-01,72.8195,99.7619,78.4325,78.05,135.9336,108.9582,74.8994,120.371
2-Aug-01,73.166,99.4428,78.2811,78.08,136.9107,108.9807,75.5339,119.5608
3-Aug-01,72.8055,98.9725,78.3999,78.3,137.0065,109.1828,76.0918,119.2524
6-Aug-01,72.8914,98.6281,78.908,78.15,136.8326,109.1096,75.9342,119.5661
7-Aug-01,72.7042,98.799,78.6053,77.93,137.1398,109.117,75.9138,119.8427
8-Aug-01,72.807,98.5014,78.7007,77.87,138.007,109.144,76.0462,119.6095
9-Aug-01,71.9196,98.2247,78.3037,78.58,137.2948,109.3531,76.2705,119.107
10-Aug-01,71.7368,98.0957,78.0379,78.91,138.2539,109.0664,76.1162,118.4791
13-Aug-01,72.1125,97.599,78.0969,79.25,137.7288,109.0524,76.0417,118.4662
14-Aug-01,71.9486,97.5832,77.993,79.21,138.3008,108.8874,75.9836,118.393
15-Aug-01,72.6219,97.7513,78.282,79.61,139.5512,108.9783,76.719,116.9211
16-Aug-01,72.6903,97.9903,78.2963,79.68,139.1401,108.9879,75.6726,116.8961
17-Aug-01,73.6434,97.8461,77.7188,79.93,138.9046,109.0771,75.4411,116.9328
20-Aug-01,73.3478,98.2033,77.556,79.8,138.5663,109.1252,74.4531,117.3887
21-Aug-01,73.1338,98.4075,77.4034,79.65,139.6113,109.075,74.3868,117.1175
22-Aug-01,73.5964,98.3729,77.4944,80.07,139.1307,109.0656,74.561,116.6231
23-Aug-01,73.2504,98.2989,77.6811,79.75,139.1429,109.0316,74.5136,117.1126
24-Aug-01,72.9372,98.2499,77.825,79.69,139.3354,108.9159,74.8863,117.0226
28-Aug-01,72.8753,98.6461,77.8954,79.48,138.7384,109.0364,74.7618,117.3357
29-Aug-01,72.7459,98.78,77.6051,79.4,140.0355,108.9101,74.29,117.0309
30-Aug-01,73.1882,98.7181,77.5449,79.44,139.6025,108.98,73.9289,117.2688
31-Aug-01,72.311,98.8072,77.3115,79.29,140.7453,108.9861,73.7956,117.1157
3-Sep-01,72.4078,99.0376,77.2352,79.12,141.2118,108.8316,73.5064,117.1447
4-Sep-01,72.13,99.6636,77.4281,78.17,141.9598,108.5477,73.2886,117.9132
5-Sep-01,72.2119,100.3683,77.785,78.04,140.2875,108.749,73.348,118.602
6-Sep-01,72.4765,100.2126,77.1657,78.29,139.1058,108.8154,73.6485,118.6681
7-Sep-01,71.6568,100.0393,76.6705,78.92,139.6407,108.8939,73.3092,117.8956
10-Sep-01,70.9918,100.1272,76.6434,78.8,139.1387,108.825,73.1049,118.3723
11-Sep-01,71.5095,100.2217,76.2035,78.92,140.9463,109.8093,72.8361,117.3627
12-Sep-01,71.3132,99.9316,76.9039,78.92,140.3782,109.7229,73.047,117.4512
13-Sep-01,70.899,100.1409,76.5561,78.98,140.7608,109.8109,72.832,117.2808
14-Sep-01,70.3679,99.2821,76.3411,79.57,142.1714,110.5765,72.8573,116.2503
17-Sep-01,69.1237,99.1863,76.2225,79.55,141.8893,111.4189,72.4636,116.4865
18-Sep-01,67.9665,98.8016,76.0837,79.75,142.0976,111.919,72.1283,116.4079
19-Sep-01,67.5542,98.6932,76.1538,80.11,141.8066,112.1941,72.2985,115.931
20-Sep-01,67.3235,98.6382,76.0634,79.88,143.2736,112.4271,71.7926,115.7721
21-Sep-01,66.6583,98.8226,76.148,79.22,143.4287,114.6584,70.4156,116.4633
24-Sep-01,67.5462,99.4561,76.271,79.28,142.4087,113.0941,70.6201,116.685
25-Sep-01,67.7863,99.2502,76.1814,79.72,141.9808,113.1889,71.0628,116.2412
26-Sep-01,67.2655,99.8346,76.0637,79.65,141.5665,112.157,70.8372,116.5626
27-Sep-01,67.3252,100.0474,75.8882,79.76,139.5468,111.9295,71.3961,117.208
28-Sep-01,68.0785,100.1916,75.8057,79.07,140.5997,112.2734,72.0051,117.5064
1-Oct-01,68.1335,100.5288,75.9962,79.3864,139.1478,111.6345,72.0378,117.4957
2-Oct-01,68.5642,99.7457,76.3576,79.7039,138.4134,111.7268,71.9612,117.6292
3-Oct-01,68.7219,100.1683,76.3565,79.8045,138.205,111.9032,71.8052,117.3108
4-Oct-01,68.842,100.6313,76.4648,79.2713,138.7231,111.5274,72.187,117.5497
5-Oct-01,69.8293,100.4732,76.578,79.5236,138.6759,111.6104,72.2343,117.1215
8-Oct-01,69.8961,99.9928,76.6785,79.5681,139.2234,112.0129,72.1467,116.9671
9-Oct-01,69.283,99.5502,76.6463,79.6445,139.0724,111.8058,72.7322,117.1347
10-Oct-01,69.5159,98.9027,76.4776,79.5081,139.2719,111.5843,72.7356,117.7209
11-Oct-01,69.4533,99.0503,76.63,78.9541,138.6097,111.4118,73.5203,118.5272
12-Oct-01,69.6115,99.2644,76.5863,79.1555,138.2355,111.4773,73.641,118.273
15-Oct-01,71.2067,98.842,77.0221,79.245,138.5089,111.8596,73.7727,117.875
16-Oct-01,71.2748,98.8341,76.8085,79.3579,138.2308,111.7201,73.8473,117.9624
17-Oct-01,71.2204,99.2085,76.5277,79.0893,138.6713,111.5776,74.0855,118.0448
18-Oct-01,70.8687,99.0152,76.1955,78.9573,138.8529,111.813,73.9718,118.4436
19-Oct-01,70.7184,98.9634,76.169,78.7236,138.9048,111.9232,73.8195,118.8565
22-Oct-01,71.175,98.6941,76.177,78.6509,138.4547,111.6053,73.3518,119.4802
23-Oct-01,71.4003,98.4768,76.6262,78.6424,137.5066,111.4543,73.5452,119.7987
24-Oct-01,71.2857,98.3557,76.4434,78.8493,137.421,111.3888,73.7951,119.6287
25-Oct-01,70.8931,98.5274,76.2001,78.9692,137.4191,111.7472,73.8082,119.4227
26-Oct-01,70.3814,99.0454,76.3811,78.6632,137.1388,111.8531,73.8457,119.6469
29-Oct-01,70.4246,99.4799,76.2236,79.0438,137.6626,112.0777,73.6971,118.6194
30-Oct-01,70.4253,99.5224,76.0064,79.2677,137.8381,112.575,72.7566,118.3607
31-Oct-01,70.456,99.9654,75.6623,78.8602,137.4199,112.2791,72.9714,119.1467
1-Nov-01,70.8559,100.1245,75.4404,79.0007,137.8655,112.2769,73.0666,118.6744
2-Nov-01,70.5446,100.3179,75.3673,78.8208,138.094,112.1198,73.2212,118.7788
5-Nov-01,70.8037,100.3436,75.3409,78.4214,138.4745,112.0007,73.426,119.1728
6-Nov-01,71.2678,100.4029,75.3058,78.3316,139.0564,112.0084,73.5103,118.9813
7-Nov-01,71.5593,100.6235,75.4251,78.3659,138.834,112.148,73.9732,118.7307
8-Nov-01,71.6037,100.4279,75.2202,77.9759,139.6182,112.1897,74.0541,119.147
9-Nov-01,71.2843,100.5238,74.8889,77.9872,140.2559,112.3031,73.793,119.0007
12-Nov-01,71.9687,100.3712,74.8461,78.0851,140.1829,112.638,73.8824,118.884
13-Nov-01,72.5753,100.3164,75.2975,77.5485,139.4676,111.8098,74.1697,119.9133
14-Nov-01,72.568,100.1575,75.5244,77.6719,139.2334,111.846,74.2859,119.7692
15-Nov-01,72.6686,99.6133,75.8045,77.7333,138.4664,111.9281,74.5893,120.1465
16-Nov-01,73.2056,99.1654,75.6836,78.1268,137.8939,112.3352,74.264,120.1053
19-Nov-01,73.4165,98.5789,76.0835,77.9849,137.6847,112.5598,74.1574,120.5595
20-Nov-01,73.0362,98.5087,75.6381,78.0912,138.2149,113.0563,74.0533,120.3073
21-Nov-01,72.931,98.7306,75.2562,77.7556,138.0752,113.0177,73.9869,120.999
22-Nov-01,72.9646,98.5539,75.3207,78.0436,137.1012,112.9442,74.1727,121.0486
23-Nov-01,73.3054,98.4097,75.4462,78.0379,136.6737,112.4584,74.3755,121.3372
26-Nov-01,73.2109,98.4935,75.2917,78.1371,136.6679,112.4665,74.5095,121.1794
27-Nov-01,73.8757,98.4144,75.5306,78.2187,136.8589,112.6595,74.2877,120.859
28-Nov-01,73.1417,98.7858,75.9327,78.2935,137.3652,112.8734,73.9357,120.1615
29-Nov-01,72.9645,98.7326,76.2301,78.5021,136.6078,112.2666,73.6343,120.2755
30-Nov-01,72.9421,98.4147,76.5392,79.0406,136.9403,112.0486,73.1113,119.495
3-Dec-01,72.9232,98.4337,76.3218,78.8866,136.4935,112.0972,73.1447,120.0393
4-Dec-01,72.6087,98.4735,76.5832,78.8972,136.0799,112.1177,73.6617,119.991
5-Dec-01,72.8132,98.3644,76.6632,78.7057,136.1402,111.9004,74.3501,120.1736
6-Dec-01,73.0741,98.7278,76.4268,78.8072,135.5941,111.8676,74.5855,120.1168
7-Dec-01,72.895,99.2507,76.5392,78.7492,134.436,111.6726,74.9062,120.3787
10-Dec-01,72.7973,99.6489,76.303,78.6249,133.9693,111.4553,74.8599,120.7424
11-Dec-01,72.7683,99.7041,76.4304,78.6404,133.8221,111.7641,74.5743,120.7068
12-Dec-01,73.2039,99.9428,76.8479,78.874,133.4313,111.9936,74.5583,120.1193
13-Dec-01,73.2284,99.9144,76.8233,79.0164,133.1403,112.1879,74.6043,120.0442
14-Dec-01,73.1459,100.0496,76.8921,79.438,131.8472,112.3714,73.7998,120.0484
17-Dec-01,73.0563,100.3328,77.0484,79.4673,131.4399,112.2371,74.203,119.9084
18-Dec-01,72.9428,100.5522,76.501,79.2821,131.3261,112.3651,74.1091,120.3707
19-Dec-01,72.7745,100.3207,76.5062,79.2181,131.3654,112.3717,73.9221,120.6633
20-Dec-01,71.7663,100.3506,76.4492,79.2212,130.9751,112.8785,73.6848,120.9118
21-Dec-01,72.2539,100.4359,76.1652,78.7283,130.5729,112.7804,73.8708,121.8873
24-Dec-01,72.8258,101.1146,75.6076,78.3273,130.6878,111.2247,73.4534,122.7152
27-Dec-01,72.7295,101.5924,75.6475,78.7778,128.7878,111.3112,73.7137,122.5626
28-Dec-01,73.0545,101.5257,75.6762,78.4182,129.1341,111.4649,74.7755,122.7394
31-Dec-01,73.1319,101.4,75.6312,78.8299,128.8842,111.8613,74.8259,122.19
2-Jan-02,73.2273,99.9139,75.5336,79.9813,127.1322,112.0302,75.821,121.9415
3-Jan-02,73.3279,99.8224,75.57,79.7547,127.7516,111.8817,75.8639,122.0129
4-Jan-02,73.8802,100.0953,75.5519,79.2624,128.5889,112.1598,75.8373,122.1101
7-Jan-02,74.0386,99.9791,75.5923,79.1541,128.4528,112.3496,76.0209,122.2845
8-Jan-02,74.779,100.4131,75.6306,79.126,127.3351,112.2345,75.599,122.7004
9-Jan-02,74.9129,100.3727,75.6845,79.0277,127.4495,112.0395,75.7579,122.7862
10-Jan-02,74.828,100.463,75.4593,79.262,127.1583,111.674,76.1943,122.6148
11-Jan-02,74.534,100.4485,75.649,79.0173,127.8441,111.876,76.3913,122.5031
14-Jan-02,74.0077,100.6312,75.5525,79.2019,128.0211,111.8476,75.7424,122.2188
15-Jan-02,73.9647,100.501,75.8546,79.0137,128.5405,111.8496,75.8288,122.1849
16-Jan-02,73.864,100.6181,75.9409,78.5921,128.3961,112.3299,75.5618,122.7582
17-Jan-02,73.7428,100.7302,74.9921,78.4713,128.4098,112.4229,75.3269,123.3664
18-Jan-02,73.9357,100.4971,74.9015,78.7452,127.5709,112.3906,75.7103,123.4701
