Date,nasdaq
12-Aug-10,"2,190.27"
11-Aug-10,"2,208.63"
10-Aug-10,"2,277.17"
9-Aug-10,"2,305.69"
6-Aug-10,"2,288.47"
5-Aug-10,"2,293.06"
4-Aug-10,"2,303.57"
3-Aug-10,"2,283.52"
2-Aug-10,"2,295.36"
30-Jul-10,"2,254.70"
29-Jul-10,"2,251.69"
28-Jul-10,"2,264.56"
27-Jul-10,"2,288.25"
26-Jul-10,"2,296.43"
23-Jul-10,"2,269.47"
22-Jul-10,"2,245.89"
21-Jul-10,"2,187.33"
20-Jul-10,"2,222.49"
19-Jul-10,"2,198.23"
16-Jul-10,"2,179.05"
15-Jul-10,"2,249.08"
14-Jul-10,"2,249.84"
13-Jul-10,"2,242.03"
12-Jul-10,"2,198.36"
9-Jul-10,"2,196.45"
8-Jul-10,"2,175.40"
7-Jul-10,"2,159.47"
6-Jul-10,"2,093.88"
2-Jul-10,"2,091.79"
1-Jul-10,"2,101.36"
30-Jun-10,"2,109.24"
29-Jun-10,"2,135.18"
28-Jun-10,"2,220.65"
25-Jun-10,"2,223.48"
24-Jun-10,"2,217.42"
23-Jun-10,"2,254.23"
22-Jun-10,"2,261.80"
21-Jun-10,"2,289.09"
18-Jun-10,"2,309.80"
17-Jun-10,"2,307.16"
16-Jun-10,"2,305.93"
15-Jun-10,"2,305.88"
14-Jun-10,"2,243.96"
11-Jun-10,"2,243.60"
10-Jun-10,"2,218.71"
9-Jun-10,"2,158.85"
8-Jun-10,"2,170.57"
7-Jun-10,"2,173.90"
4-Jun-10,"2,219.17"
3-Jun-10,"2,303.03"
2-Jun-10,"2,281.07"
1-Jun-10,"2,222.33"
28-May-10,"2,257.04"
27-May-10,"2,277.68"
26-May-10,"2,195.88"
25-May-10,"2,210.95"
24-May-10,"2,213.55"
21-May-10,"2,229.04"
20-May-10,"2,204.01"
19-May-10,"2,298.37"
18-May-10,"2,317.26"
17-May-10,"2,354.23"
14-May-10,"2,346.85"
13-May-10,"2,394.36"
12-May-10,"2,425.02"
11-May-10,"2,375.31"
10-May-10,"2,374.67"
7-May-10,"2,265.64"
6-May-10,"2,319.64"
5-May-10,"2,402.29"
4-May-10,"2,424.25"
3-May-10,"2,498.74"
30-Apr-10,"2,461.19"
29-Apr-10,"2,511.92"
28-Apr-10,"2,471.73"
27-Apr-10,"2,471.47"
26-Apr-10,"2,522.95"
23-Apr-10,"2,530.15"
22-Apr-10,"2,519.07"
21-Apr-10,"2,504.61"
20-Apr-10,"2,500.31"
19-Apr-10,"2,480.11"
16-Apr-10,"2,481.26"
15-Apr-10,"2,515.69"
14-Apr-10,"2,504.86"
13-Apr-10,"2,465.99"
12-Apr-10,"2,457.87"
9-Apr-10,"2,454.05"
8-Apr-10,"2,436.81"
7-Apr-10,"2,431.16"
6-Apr-10,"2,436.81"
5-Apr-10,"2,429.53"
1-Apr-10,"2,402.58"
31-Mar-10,"2,397.96"
30-Mar-10,"2,410.69"
29-Mar-10,"2,404.36"
26-Mar-10,"2,395.13"
25-Mar-10,"2,397.41"
24-Mar-10,"2,398.76"
23-Mar-10,"2,415.24"
22-Mar-10,"2,395.40"
19-Mar-10,"2,374.41"
18-Mar-10,"2,391.28"
17-Mar-10,"2,389.09"
16-Mar-10,"2,378.01"
15-Mar-10,"2,362.21"
12-Mar-10,"2,367.66"
11-Mar-10,"2,368.46"
10-Mar-10,"2,358.95"
9-Mar-10,"2,340.68"
8-Mar-10,"2,332.21"
5-Mar-10,"2,326.35"
4-Mar-10,"2,292.31"
3-Mar-10,"2,280.68"
2-Mar-10,"2,280.79"
1-Mar-10,"2,273.57"
26-Feb-10,"2,238.26"
25-Feb-10,"2,234.22"
24-Feb-10,"2,235.90"
23-Feb-10,"2,213.44"
22-Feb-10,"2,242.03"
19-Feb-10,"2,243.87"
18-Feb-10,"2,241.71"
17-Feb-10,"2,226.29"
16-Feb-10,"2,214.19"
12-Feb-10,"2,183.53"
11-Feb-10,"2,177.41"
10-Feb-10,"2,147.87"
9-Feb-10,"2,150.87"
8-Feb-10,"2,126.05"
5-Feb-10,"2,141.12"
4-Feb-10,"2,125.43"
3-Feb-10,"2,190.91"
2-Feb-10,"2,190.06"
1-Feb-10,"2,171.20"
29-Jan-10,"2,147.35"
28-Jan-10,"2,179.00"
27-Jan-10,"2,221.41"
26-Jan-10,"2,203.73"
25-Jan-10,"2,210.80"
22-Jan-10,"2,205.29"
21-Jan-10,"2,265.70"
20-Jan-10,"2,291.25"
19-Jan-10,"2,320.40"
15-Jan-10,"2,287.99"
14-Jan-10,"2,316.74"
13-Jan-10,"2,307.90"
12-Jan-10,"2,282.31"
11-Jan-10,"2,312.41"
8-Jan-10,"2,317.17"
7-Jan-10,"2,300.05"
6-Jan-10,"2,301.09"
5-Jan-10,"2,308.71"
4-Jan-10,"2,308.42"
31-Dec-09,"2,269.15"
30-Dec-09,"2,291.28"
29-Dec-09,"2,288.40"
28-Dec-09,"2,291.08"
24-Dec-09,"2,285.69"
23-Dec-09,"2,269.64"
22-Dec-09,"2,252.67"
21-Dec-09,"2,237.66"
18-Dec-09,"2,211.69"
17-Dec-09,"2,180.05"
16-Dec-09,"2,206.91"
15-Dec-09,"2,201.05"
14-Dec-09,"2,212.10"
11-Dec-09,"2,190.31"
10-Dec-09,"2,190.86"
9-Dec-09,"2,183.73"
8-Dec-09,"2,172.99"
7-Dec-09,"2,189.61"
4-Dec-09,"2,194.35"
3-Dec-09,"2,173.14"
2-Dec-09,"2,185.03"
1-Dec-09,"2,175.81"
30-Nov-09,"2,144.60"
27-Nov-09,"2,138.44"
25-Nov-09,"2,176.05"
24-Nov-09,"2,169.18"
23-Nov-09,"2,176.01"
20-Nov-09,"2,146.04"
19-Nov-09,"2,156.82"
18-Nov-09,"2,193.14"
17-Nov-09,"2,203.78"
16-Nov-09,"2,197.85"
13-Nov-09,"2,167.88"
12-Nov-09,"2,149.02"
11-Nov-09,"2,166.90"
10-Nov-09,"2,151.08"
9-Nov-09,"2,154.06"
6-Nov-09,"2,112.44"
5-Nov-09,"2,105.32"
4-Nov-09,"2,055.52"
3-Nov-09,"2,057.32"
2-Nov-09,"2,049.20"
30-Oct-09,"2,045.11"
29-Oct-09,"2,097.55"
28-Oct-09,"2,059.61"
27-Oct-09,"2,116.09"
26-Oct-09,"2,141.85"
23-Oct-09,"2,154.47"
22-Oct-09,"2,165.29"
21-Oct-09,"2,150.73"
20-Oct-09,"2,163.47"
19-Oct-09,"2,176.32"
16-Oct-09,"2,156.80"
15-Oct-09,"2,173.29"
14-Oct-09,"2,172.23"
13-Oct-09,"2,139.89"
12-Oct-09,"2,139.14"
9-Oct-09,"2,139.28"
8-Oct-09,"2,123.93"
7-Oct-09,"2,110.33"
6-Oct-09,"2,103.57"
5-Oct-09,"2,068.15"
2-Oct-09,"2,048.11"
1-Oct-09,"2,057.48"
30-Sep-09,"2,122.42"
29-Sep-09,"2,124.04"
28-Sep-09,"2,130.74"
25-Sep-09,"2,090.92"
24-Sep-09,"2,107.61"
23-Sep-09,"2,131.42"
22-Sep-09,"2,146.30"
21-Sep-09,"2,138.04"
18-Sep-09,"2,132.86"
17-Sep-09,"2,126.75"
16-Sep-09,"2,133.15"
15-Sep-09,"2,102.64"
14-Sep-09,"2,091.78"
11-Sep-09,"2,080.90"
10-Sep-09,"2,084.02"
9-Sep-09,"2,060.39"
8-Sep-09,"2,037.77"
4-Sep-09,"2,018.78"
3-Sep-09,"1,983.20"
2-Sep-09,"1,967.07"
1-Sep-09,"1,968.89"
31-Aug-09,"2,009.06"
28-Aug-09,"2,028.77"
27-Aug-09,"2,027.73"
26-Aug-09,"2,024.43"
25-Aug-09,"2,024.23"
24-Aug-09,"2,017.98"
21-Aug-09,"2,020.90"
20-Aug-09,"1,989.22"
19-Aug-09,"1,969.24"
18-Aug-09,"1,955.92"
17-Aug-09,"1,930.84"
14-Aug-09,"1,985.52"
13-Aug-09,"2,009.35"
12-Aug-09,"1,998.72"
11-Aug-09,"1,969.73"
10-Aug-09,"1,992.24"
7-Aug-09,"2,000.25"
6-Aug-09,"1,973.16"
5-Aug-09,"1,993.05"
4-Aug-09,"2,011.31"
3-Aug-09,"2,008.61"
31-Jul-09,"1,978.50"
30-Jul-09,"1,984.30"
29-Jul-09,"1,967.76"
28-Jul-09,"1,975.51"
27-Jul-09,"1,967.89"
24-Jul-09,"1,965.96"
23-Jul-09,"1,973.60"
22-Jul-09,"1,926.38"
21-Jul-09,"1,916.20"
20-Jul-09,"1,909.29"
17-Jul-09,"1,886.61"
16-Jul-09,"1,885.03"
15-Jul-09,"1,862.90"
14-Jul-09,"1,799.73"
13-Jul-09,"1,793.21"
10-Jul-09,"1,756.03"
9-Jul-09,"1,752.55"
8-Jul-09,"1,747.17"
7-Jul-09,"1,746.17"
6-Jul-09,"1,787.40"
2-Jul-09,"1,796.52"
1-Jul-09,"1,845.72"
30-Jun-09,"1,835.04"
29-Jun-09,"1,844.06"
26-Jun-09,"1,838.22"
25-Jun-09,"1,829.54"
24-Jun-09,"1,792.34"
23-Jun-09,"1,764.92"
22-Jun-09,"1,766.19"
19-Jun-09,"1,827.47"
18-Jun-09,"1,807.72"
17-Jun-09,"1,808.06"
16-Jun-09,"1,796.18"
15-Jun-09,"1,816.38"
12-Jun-09,"1,858.80"
11-Jun-09,"1,862.37"
10-Jun-09,"1,853.08"
9-Jun-09,"1,860.13"
8-Jun-09,"1,842.40"
5-Jun-09,"1,849.42"
4-Jun-09,"1,850.02"
3-Jun-09,"1,825.92"
2-Jun-09,"1,836.80"
1-Jun-09,"1,828.68"
29-May-09,"1,774.33"
28-May-09,"1,751.79"
27-May-09,"1,731.08"
26-May-09,"1,750.43"
22-May-09,"1,692.01"
21-May-09,"1,695.25"
20-May-09,"1,727.84"
19-May-09,"1,734.54"
18-May-09,"1,732.36"
15-May-09,"1,680.14"
14-May-09,"1,689.21"
13-May-09,"1,664.19"
12-May-09,"1,715.92"
11-May-09,"1,731.24"
8-May-09,"1,739.00"
7-May-09,"1,716.24"
6-May-09,"1,759.10"
5-May-09,"1,754.12"
4-May-09,"1,763.56"
1-May-09,"1,719.20"
30-Apr-09,"1,717.30"
29-Apr-09,"1,711.94"
28-Apr-09,"1,673.81"
27-Apr-09,"1,679.41"
24-Apr-09,"1,694.29"
23-Apr-09,"1,652.21"
22-Apr-09,"1,646.12"
21-Apr-09,"1,643.85"
20-Apr-09,"1,608.21"
17-Apr-09,"1,673.07"
16-Apr-09,"1,670.44"
15-Apr-09,"1,626.80"
14-Apr-09,"1,625.72"
13-Apr-09,"1,653.31"
9-Apr-09,"1,652.54"
8-Apr-09,"1,590.66"
7-Apr-09,"1,561.61"
6-Apr-09,"1,606.71"
3-Apr-09,"1,621.87"
2-Apr-09,"1,602.63"
1-Apr-09,"1,551.60"
31-Mar-09,"1,528.59"
30-Mar-09,"1,501.80"
27-Mar-09,"1,545.20"
26-Mar-09,"1,587.00"
25-Mar-09,"1,528.95"
24-Mar-09,"1,516.52"
23-Mar-09,"1,555.77"
20-Mar-09,"1,457.27"
19-Mar-09,"1,483.48"
18-Mar-09,"1,491.22"
17-Mar-09,"1,462.11"
16-Mar-09,"1,404.02"
13-Mar-09,"1,431.50"
12-Mar-09,"1,426.10"
11-Mar-09,"1,371.64"
10-Mar-09,"1,358.28"
9-Mar-09,"1,268.64"
6-Mar-09,"1,293.85"
5-Mar-09,"1,299.59"
4-Mar-09,"1,353.74"
3-Mar-09,"1,321.01"
2-Mar-09,"1,322.85"
27-Feb-09,"1,377.84"
26-Feb-09,"1,391.47"
25-Feb-09,"1,425.43"
24-Feb-09,"1,441.83"
23-Feb-09,"1,387.72"
20-Feb-09,"1,441.23"
19-Feb-09,"1,442.82"
18-Feb-09,"1,467.97"
17-Feb-09,"1,470.66"
13-Feb-09,"1,534.36"
12-Feb-09,"1,541.71"
11-Feb-09,"1,530.50"
10-Feb-09,"1,524.73"
9-Feb-09,"1,591.56"
6-Feb-09,"1,591.71"
5-Feb-09,"1,546.24"
4-Feb-09,"1,515.05"
3-Feb-09,"1,516.30"
2-Feb-09,"1,494.43"
30-Jan-09,"1,476.42"
29-Jan-09,"1,507.84"
28-Jan-09,"1,558.34"
27-Jan-09,"1,504.90"
26-Jan-09,"1,489.46"
23-Jan-09,"1,477.29"
22-Jan-09,"1,465.49"
21-Jan-09,"1,507.07"
20-Jan-09,"1,440.86"
16-Jan-09,"1,529.33"
15-Jan-09,"1,511.84"
14-Jan-09,"1,489.64"
13-Jan-09,"1,546.46"
12-Jan-09,"1,538.79"
9-Jan-09,"1,571.59"
8-Jan-09,"1,617.01"
7-Jan-09,"1,599.06"
6-Jan-09,"1,652.38"
5-Jan-09,"1,628.03"
2-Jan-09,"1,632.21"
31-Dec-08,"1,577.03"
30-Dec-08,"1,550.70"
29-Dec-08,"1,510.32"
26-Dec-08,"1,530.24"
24-Dec-08,"1,524.90"
23-Dec-08,"1,521.54"
22-Dec-08,"1,532.35"
19-Dec-08,"1,564.32"
18-Dec-08,"1,552.37"
17-Dec-08,"1,579.31"
16-Dec-08,"1,589.89"
15-Dec-08,"1,508.34"
12-Dec-08,"1,540.72"
11-Dec-08,"1,507.88"
10-Dec-08,"1,565.48"
9-Dec-08,"1,547.34"
8-Dec-08,"1,571.74"
5-Dec-08,"1,509.31"
4-Dec-08,"1,445.56"
3-Dec-08,"1,492.38"
2-Dec-08,"1,449.80"
1-Dec-08,"1,398.07"
28-Nov-08,"1,535.57"
26-Nov-08,"1,532.10"
25-Nov-08,"1,464.73"
24-Nov-08,"1,472.02"
21-Nov-08,"1,384.35"
20-Nov-08,"1,316.12"
19-Nov-08,"1,386.42"
18-Nov-08,"1,483.27"
17-Nov-08,"1,482.05"
14-Nov-08,"1,516.85"
13-Nov-08,"1,596.70"
12-Nov-08,"1,499.21"
11-Nov-08,"1,580.90"
10-Nov-08,"1,616.74"
7-Nov-08,"1,647.40"
6-Nov-08,"1,608.70"
5-Nov-08,"1,681.64"
4-Nov-08,"1,780.12"
3-Nov-08,"1,726.33"
31-Oct-08,"1,720.95"
30-Oct-08,"1,698.52"
29-Oct-08,"1,657.21"
28-Oct-08,"1,649.47"
27-Oct-08,"1,505.90"
24-Oct-08,"1,552.03"
23-Oct-08,"1,603.91"
22-Oct-08,"1,615.75"
21-Oct-08,"1,696.68"
20-Oct-08,"1,770.03"
17-Oct-08,"1,711.29"
16-Oct-08,"1,717.71"
15-Oct-08,"1,628.33"
14-Oct-08,"1,779.01"
13-Oct-08,"1,844.25"
10-Oct-08,"1,649.51"
9-Oct-08,"1,645.12"
8-Oct-08,"1,740.33"
7-Oct-08,"1,754.88"
6-Oct-08,"1,862.96"
3-Oct-08,"1,947.39"
2-Oct-08,"1,976.72"
1-Oct-08,"2,069.40"
30-Sep-08,"2,091.88"
29-Sep-08,"1,983.73"
26-Sep-08,"2,183.34"
25-Sep-08,"2,186.57"
24-Sep-08,"2,155.68"
23-Sep-08,"2,153.33"
22-Sep-08,"2,178.98"
19-Sep-08,"2,273.90"
18-Sep-08,"2,199.10"
17-Sep-08,"2,098.85"
16-Sep-08,"2,207.90"
15-Sep-08,"2,179.91"
12-Sep-08,"2,261.27"
11-Sep-08,"2,258.22"
10-Sep-08,"2,228.70"
9-Sep-08,"2,209.81"
8-Sep-08,"2,269.76"
5-Sep-08,"2,255.88"
4-Sep-08,"2,259.04"
3-Sep-08,"2,333.73"
2-Sep-08,"2,349.24"
29-Aug-08,"2,367.52"
28-Aug-08,"2,411.64"
27-Aug-08,"2,382.46"
26-Aug-08,"2,361.97"
25-Aug-08,"2,365.59"
22-Aug-08,"2,414.71"
21-Aug-08,"2,380.38"
20-Aug-08,"2,389.08"
19-Aug-08,"2,384.36"
18-Aug-08,"2,416.98"
15-Aug-08,"2,452.52"
14-Aug-08,"2,453.67"
13-Aug-08,"2,428.62"
12-Aug-08,"2,430.61"
11-Aug-08,"2,439.95"
8-Aug-08,"2,414.10"
7-Aug-08,"2,355.73"
6-Aug-08,"2,378.37"
5-Aug-08,"2,349.83"
4-Aug-08,"2,285.56"
1-Aug-08,"2,310.96"
31-Jul-08,"2,325.55"
30-Jul-08,"2,329.72"
29-Jul-08,"2,319.62"
28-Jul-08,"2,264.22"
25-Jul-08,"2,310.53"
24-Jul-08,"2,280.11"
23-Jul-08,"2,325.88"
22-Jul-08,"2,303.96"
21-Jul-08,"2,279.53"
18-Jul-08,"2,282.78"
17-Jul-08,"2,312.30"
16-Jul-08,"2,284.85"
15-Jul-08,"2,215.71"
14-Jul-08,"2,212.87"
11-Jul-08,"2,239.08"
10-Jul-08,"2,257.85"
9-Jul-08,"2,234.89"
8-Jul-08,"2,294.44"
7-Jul-08,"2,243.32"
3-Jul-08,"2,245.38"
2-Jul-08,"2,251.46"
1-Jul-08,"2,304.97"
30-Jun-08,"2,292.98"
27-Jun-08,"2,315.63"
26-Jun-08,"2,321.37"
25-Jun-08,"2,401.26"
24-Jun-08,"2,368.28"
23-Jun-08,"2,385.74"
20-Jun-08,"2,406.09"
19-Jun-08,"2,462.06"
18-Jun-08,"2,429.71"
17-Jun-08,"2,457.73"
16-Jun-08,"2,474.78"
13-Jun-08,"2,454.50"
12-Jun-08,"2,404.35"
11-Jun-08,"2,394.01"
10-Jun-08,"2,448.94"
9-Jun-08,"2,459.46"
6-Jun-08,"2,474.56"
5-Jun-08,"2,549.94"
4-Jun-08,"2,503.14"
3-Jun-08,"2,480.48"
2-Jun-08,"2,491.53"
30-May-08,"2,522.66"
29-May-08,"2,508.32"
28-May-08,"2,486.70"
27-May-08,"2,481.24"
23-May-08,"2,444.67"
22-May-08,"2,464.58"
21-May-08,"2,448.27"
20-May-08,"2,492.26"
19-May-08,"2,516.09"
16-May-08,"2,528.85"
15-May-08,"2,533.73"
14-May-08,"2,496.70"
13-May-08,"2,495.12"
12-May-08,"2,488.49"
9-May-08,"2,445.52"
8-May-08,"2,451.24"
7-May-08,"2,438.49"
6-May-08,"2,483.31"
5-May-08,"2,464.12"
2-May-08,"2,476.99"
1-May-08,"2,480.71"
30-Apr-08,"2,412.80"
29-Apr-08,"2,426.10"
28-Apr-08,"2,424.40"
25-Apr-08,"2,422.93"
24-Apr-08,"2,428.92"
23-Apr-08,"2,405.21"
22-Apr-08,"2,376.94"
21-Apr-08,"2,408.04"
18-Apr-08,"2,402.97"
17-Apr-08,"2,341.83"
16-Apr-08,"2,350.11"
15-Apr-08,"2,286.04"
14-Apr-08,"2,275.82"
11-Apr-08,"2,290.24"
10-Apr-08,"2,351.70"
9-Apr-08,"2,322.12"
8-Apr-08,"2,348.76"
7-Apr-08,"2,364.83"
4-Apr-08,"2,370.98"
3-Apr-08,"2,363.30"
2-Apr-08,"2,361.40"
1-Apr-08,"2,362.75"
31-Mar-08,"2,279.10"
28-Mar-08,"2,261.18"
27-Mar-08,"2,280.83"
26-Mar-08,"2,324.36"
25-Mar-08,"2,341.05"
24-Mar-08,"2,326.75"
20-Mar-08,"2,258.11"
19-Mar-08,"2,209.96"
18-Mar-08,"2,268.26"
17-Mar-08,"2,177.01"
14-Mar-08,"2,212.49"
13-Mar-08,"2,263.61"
12-Mar-08,"2,243.87"
11-Mar-08,"2,255.76"
10-Mar-08,"2,169.34"
7-Mar-08,"2,212.49"
6-Mar-08,"2,220.50"
5-Mar-08,"2,272.81"
4-Mar-08,"2,260.28"
3-Mar-08,"2,258.60"
29-Feb-08,"2,271.48"
28-Feb-08,"2,331.57"
27-Feb-08,"2,353.78"
26-Feb-08,"2,344.99"
25-Feb-08,"2,327.48"
22-Feb-08,"2,303.35"
21-Feb-08,"2,299.78"
20-Feb-08,"2,327.10"
19-Feb-08,"2,306.20"
15-Feb-08,"2,321.80"
14-Feb-08,"2,332.54"
13-Feb-08,"2,373.93"
12-Feb-08,"2,320.04"
11-Feb-08,"2,320.06"
8-Feb-08,"2,304.85"
7-Feb-08,"2,293.03"
6-Feb-08,"2,278.75"
5-Feb-08,"2,309.57"
4-Feb-08,"2,382.85"
1-Feb-08,"2,413.36"
31-Jan-08,"2,389.86"
30-Jan-08,"2,349.00"
29-Jan-08,"2,358.06"
28-Jan-08,"2,349.91"
25-Jan-08,"2,326.20"
24-Jan-08,"2,360.92"
23-Jan-08,"2,316.41"
22-Jan-08,"2,292.27"
18-Jan-08,"2,340.02"
17-Jan-08,"2,346.90"
16-Jan-08,"2,394.59"
15-Jan-08,"2,417.59"
14-Jan-08,"2,478.30"
11-Jan-08,"2,439.94"
10-Jan-08,"2,488.52"
9-Jan-08,"2,474.55"
8-Jan-08,"2,440.51"
7-Jan-08,"2,499.46"
4-Jan-08,"2,504.65"
3-Jan-08,"2,602.68"
2-Jan-08,"2,609.63"
31-Dec-07,"2,652.28"
28-Dec-07,"2,674.46"
27-Dec-07,"2,676.79"
26-Dec-07,"2,724.41"
24-Dec-07,"2,713.50"
21-Dec-07,"2,691.99"
20-Dec-07,"2,640.86"
19-Dec-07,"2,601.01"
18-Dec-07,"2,596.03"
17-Dec-07,"2,574.46"
14-Dec-07,"2,635.74"
13-Dec-07,"2,668.49"
12-Dec-07,"2,671.14"
11-Dec-07,"2,652.35"
10-Dec-07,"2,718.95"
7-Dec-07,"2,706.16"
6-Dec-07,"2,709.03"
5-Dec-07,"2,666.36"
4-Dec-07,"2,619.83"
3-Dec-07,"2,637.13"
30-Nov-07,"2,660.96"
29-Nov-07,"2,668.13"
28-Nov-07,"2,662.91"
27-Nov-07,"2,580.80"
26-Nov-07,"2,540.99"
23-Nov-07,"2,596.60"
21-Nov-07,"2,562.15"
20-Nov-07,"2,596.81"
19-Nov-07,"2,593.38"
16-Nov-07,"2,637.24"
15-Nov-07,"2,618.51"
14-Nov-07,"2,644.32"
13-Nov-07,"2,673.65"
12-Nov-07,"2,584.13"
9-Nov-07,"2,627.94"
8-Nov-07,"2,696.00"
7-Nov-07,"2,748.76"
6-Nov-07,"2,825.18"
5-Nov-07,"2,795.18"
2-Nov-07,"2,810.38"
1-Nov-07,"2,794.83"
31-Oct-07,"2,859.12"
30-Oct-07,"2,816.71"
29-Oct-07,"2,817.44"
26-Oct-07,"2,804.19"
25-Oct-07,"2,750.86"
24-Oct-07,"2,774.76"
23-Oct-07,"2,799.26"
22-Oct-07,"2,753.93"
19-Oct-07,"2,725.16"
18-Oct-07,"2,799.31"
17-Oct-07,"2,792.67"
16-Oct-07,"2,763.91"
15-Oct-07,"2,780.05"
12-Oct-07,"2,805.68"
11-Oct-07,"2,772.20"
10-Oct-07,"2,811.61"
9-Oct-07,"2,803.91"
8-Oct-07,"2,787.37"
5-Oct-07,"2,780.32"
4-Oct-07,"2,733.57"
3-Oct-07,"2,729.43"
2-Oct-07,"2,747.11"
1-Oct-07,"2,740.99"
28-Sep-07,"2,701.50"
27-Sep-07,"2,709.59"
26-Sep-07,"2,699.03"
25-Sep-07,"2,683.45"
24-Sep-07,"2,667.95"
21-Sep-07,"2,671.22"
20-Sep-07,"2,654.29"
19-Sep-07,"2,666.48"
18-Sep-07,"2,651.66"
17-Sep-07,"2,581.66"
14-Sep-07,"2,602.18"
13-Sep-07,"2,601.06"
12-Sep-07,"2,592.07"
11-Sep-07,"2,597.47"
10-Sep-07,"2,559.11"
7-Sep-07,"2,565.70"
6-Sep-07,"2,614.32"
5-Sep-07,"2,605.95"
4-Sep-07,"2,630.24"
31-Aug-07,"2,596.36"
30-Aug-07,"2,565.30"
29-Aug-07,"2,563.16"
28-Aug-07,"2,500.64"
27-Aug-07,"2,561.25"
24-Aug-07,"2,576.69"
23-Aug-07,"2,541.70"
22-Aug-07,"2,552.80"
21-Aug-07,"2,521.30"
20-Aug-07,"2,508.59"
17-Aug-07,"2,505.03"
16-Aug-07,"2,451.07"
15-Aug-07,"2,458.83"
14-Aug-07,"2,499.12"
13-Aug-07,"2,542.24"
10-Aug-07,"2,544.89"
9-Aug-07,"2,556.49"
8-Aug-07,"2,612.98"
7-Aug-07,"2,561.60"
6-Aug-07,"2,547.33"
3-Aug-07,"2,511.25"
2-Aug-07,"2,575.98"
1-Aug-07,"2,553.16"
31-Jul-07,"2,545.57"
30-Jul-07,"2,582.57"
27-Jul-07,"2,561.56"
26-Jul-07,"2,599.34"
25-Jul-07,"2,648.17"
24-Jul-07,"2,639.86"
23-Jul-07,"2,690.58"
20-Jul-07,"2,687.60"
19-Jul-07,"2,720.04"
18-Jul-07,"2,699.49"
17-Jul-07,"2,712.29"
16-Jul-07,"2,697.33"
13-Jul-07,"2,707.00"
12-Jul-07,"2,701.73"
11-Jul-07,"2,651.79"
10-Jul-07,"2,639.16"
9-Jul-07,"2,670.02"
6-Jul-07,"2,666.51"
5-Jul-07,"2,656.65"
3-Jul-07,"2,644.95"
2-Jul-07,"2,632.30"
29-Jun-07,"2,603.23"
28-Jun-07,"2,608.37"
27-Jun-07,"2,605.35"
26-Jun-07,"2,574.16"
25-Jun-07,"2,577.08"
22-Jun-07,"2,588.96"
21-Jun-07,"2,616.96"
20-Jun-07,"2,599.96"
19-Jun-07,"2,626.76"
18-Jun-07,"2,626.60"
15-Jun-07,"2,626.71"
14-Jun-07,"2,599.41"
13-Jun-07,"2,582.31"
12-Jun-07,"2,549.77"
11-Jun-07,"2,572.15"
8-Jun-07,"2,573.54"
7-Jun-07,"2,541.38"
6-Jun-07,"2,587.18"
5-Jun-07,"2,611.23"
4-Jun-07,"2,618.29"
1-Jun-07,"2,613.92"
31-May-07,"2,604.52"
30-May-07,"2,592.59"
29-May-07,"2,572.06"
25-May-07,"2,557.19"
24-May-07,"2,537.92"
23-May-07,"2,577.05"
22-May-07,"2,588.02"
21-May-07,"2,578.79"
18-May-07,"2,558.45"
17-May-07,"2,539.38"
16-May-07,"2,547.42"
15-May-07,"2,525.29"
14-May-07,"2,546.44"
11-May-07,"2,562.22"
10-May-07,"2,533.74"
9-May-07,"2,576.34"
8-May-07,"2,571.75"
7-May-07,"2,570.95"
4-May-07,"2,572.15"
3-May-07,"2,565.46"
2-May-07,"2,557.84"
1-May-07,"2,531.53"
30-Apr-07,"2,525.09"
27-Apr-07,"2,557.21"
26-Apr-07,"2,554.46"
25-Apr-07,"2,547.89"
24-Apr-07,"2,524.54"
23-Apr-07,"2,523.67"
20-Apr-07,"2,526.39"
19-Apr-07,"2,505.35"
18-Apr-07,"2,510.50"
17-Apr-07,"2,516.95"
16-Apr-07,"2,518.33"
13-Apr-07,"2,491.94"
12-Apr-07,"2,480.32"
11-Apr-07,"2,459.31"
10-Apr-07,"2,477.61"
9-Apr-07,"2,469.18"
5-Apr-07,"2,471.34"
4-Apr-07,"2,458.69"
3-Apr-07,"2,450.33"
2-Apr-07,"2,422.26"
30-Mar-07,"2,421.64"
29-Mar-07,"2,417.88"
28-Mar-07,"2,417.10"
27-Mar-07,"2,437.43"
26-Mar-07,"2,455.63"
23-Mar-07,"2,448.93"
22-Mar-07,"2,451.74"
21-Mar-07,"2,455.92"
20-Mar-07,"2,408.21"
19-Mar-07,"2,394.41"
16-Mar-07,"2,372.66"
15-Mar-07,"2,378.70"
14-Mar-07,"2,371.74"
13-Mar-07,"2,350.57"
12-Mar-07,"2,402.29"
9-Mar-07,"2,387.55"
8-Mar-07,"2,387.73"
7-Mar-07,"2,374.64"
6-Mar-07,"2,385.14"
5-Mar-07,"2,340.68"
2-Mar-07,"2,368.00"
1-Mar-07,"2,404.21"
28-Feb-07,"2,416.15"
27-Feb-07,"2,407.86"
26-Feb-07,"2,504.52"
23-Feb-07,"2,515.10"
22-Feb-07,"2,524.94"
21-Feb-07,"2,518.42"
20-Feb-07,"2,513.04"
16-Feb-07,"2,496.31"
15-Feb-07,"2,497.10"
14-Feb-07,"2,488.38"
13-Feb-07,"2,459.88"
12-Feb-07,"2,450.38"
9-Feb-07,"2,459.82"
