Date,uk_ftse
6-Aug-13,"6,604.21"
5-Aug-13,"6,619.58"
2-Aug-13,"6,647.87"
1-Aug-13,"6,681.98"
31-Jul-13,"6,621.06"
30-Jul-13,"6,570.95"
29-Jul-13,"6,560.25"
26-Jul-13,"6,554.79"
25-Jul-13,"6,587.95"
24-Jul-13,"6,620.43"
23-Jul-13,"6,597.44"
22-Jul-13,"6,623.17"
19-Jul-13,"6,630.67"
18-Jul-13,"6,634.36"
17-Jul-13,"6,571.93"
16-Jul-13,"6,556.35"
15-Jul-13,"6,586.11"
12-Jul-13,"6,544.94"
11-Jul-13,"6,543.41"
10-Jul-13,"6,504.96"
9-Jul-13,"6,513.08"
8-Jul-13,"6,450.07"
5-Jul-13,"6,375.52"
4-Jul-13,"6,421.67"
3-Jul-13,"6,229.87"
2-Jul-13,"6,303.94"
1-Jul-13,"6,307.78"
28-Jun-13,"6,215.47"
27-Jun-13,"6,243.40"
26-Jun-13,"6,165.48"
25-Jun-13,"6,101.91"
24-Jun-13,"6,029.10"
21-Jun-13,"6,116.17"
20-Jun-13,"6,159.51"
19-Jun-13,"6,348.82"
18-Jun-13,"6,374.21"
17-Jun-13,"6,330.49"
14-Jun-13,"6,308.26"
13-Jun-13,"6,304.63"
12-Jun-13,"6,299.45"
11-Jun-13,"6,340.08"
10-Jun-13,"6,400.45"
7-Jun-13,"6,411.99"
6-Jun-13,"6,336.11"
5-Jun-13,"6,419.31"
4-Jun-13,"6,558.58"
3-Jun-13,"6,525.12"
31-May-13,"6,583.09"
30-May-13,"6,656.99"
29-May-13,"6,627.17"
28-May-13,"6,762.01"
24-May-13,"6,654.34"
23-May-13,"6,696.79"
22-May-13,"6,840.27"
21-May-13,"6,803.87"
20-May-13,"6,755.63"
17-May-13,"6,723.06"
16-May-13,"6,687.80"
15-May-13,"6,693.55"
14-May-13,"6,686.06"
13-May-13,"6,631.76"
10-May-13,"6,624.98"
9-May-13,"6,592.74"
8-May-13,"6,583.48"
7-May-13,"6,557.30"
3-May-13,"6,521.46"
2-May-13,"6,460.71"
1-May-13,"6,451.29"
30-Apr-13,"6,430.12"
29-Apr-13,"6,458.02"
26-Apr-13,"6,426.42"
25-Apr-13,"6,442.59"
24-Apr-13,"6,431.76"
23-Apr-13,"6,406.12"
22-Apr-13,"6,280.62"
19-Apr-13,"6,286.59"
18-Apr-13,"6,243.67"
17-Apr-13,"6,244.21"
16-Apr-13,"6,304.58"
15-Apr-13,"6,343.60"
12-Apr-13,"6,384.39"
