Date,cac_40,s_p_500,Swis_smi_index,cad_50,ger_dax,us_dow,uk_ftse,nasdaq,jap_nikkei,swed_omx,eu_stoxx_50
2000-04-11,6261.42,,,,,,,,,1368.65,
2000-04-12,6238.7,,,,,,,,,1340.84,
2000-04-13,6264.34,,,,,,,,,1312.51,
2000-04-14,6065.71,,,,,,,,,1275.73,
2000-04-17,6060.54,,,,,,,,,1291.18,
2000-04-18,6147.44,,,,,,,,,1325.83,
2000-04-19,6166.46,,,,,,,,,1367.19,
2000-04-20,6234.51,,,,,,,,,1347.91,
2000-04-25,6320.29,,,,,,,,,1348.83,
2000-04-26,6390.87,,,,,,,,,1379.09,
2000-04-27,6247.86,,,,,,,,,1403.81,
2000-04-28,6419.72,,,,,,,,,1429.61,
2000-05-01,,1468.25,,,,,,,,,
2000-05-02,6562.41,1446.09,,,,,,,,1462.53,
2000-05-03,6435.65,1415.1,,,,,,,,1425.97,
2000-05-04,6491.74,1409.38,,,,,,,,1439.33,
2000-05-05,6545.76,1432.63,,,,,,,,1440.19,
2000-05-08,6514.42,1424.17,,,,,,,,1411.02,
2000-05-09,6369.61,1412.14,,,,,,,,1398.63,
2000-05-10,6263.34,1383.05,,,,,,,,1359.32,
2000-05-11,6380.13,1407.81,,,,,,,,1358.68,
2000-05-12,6449.27,1420.96,,,,,,,,1384.06,
2000-05-15,6392.27,1452.36,,,,,,,,1369.1,
2000-05-16,6557.39,1466.04,,,,,,,,1428.89,
2000-05-17,6453.05,1447.8,,,,,,,,1416.34,
2000-05-18,6451.97,1437.21,,,,,,,,1429.04,
2000-05-19,6196.05,1406.95,,,,,,,,1369.62,
2000-05-22,6094.17,1400.72,,,,,,,,1314.11,
2000-05-23,6148.32,1373.86,,,,,,,,1352.05,
2000-05-24,6027.1,1399.05,,,,,,,,1292.45,
2000-05-25,6129.66,1381.52,,,,,,,,1341.38,
2000-05-26,6129.15,1378.02,,,,,,,,1315.76,
2000-05-29,6205.13,,,,,,,,,1325.02,
2000-05-30,6325.49,1422.42,,,,,,,,1366.54,
2000-05-31,6426.26,1420.64,,,,,,,,1377.15,
2000-06-01,6599.71,1448.81,,,,,,,,,
2000-06-02,6673.52,1477.26,,,,,,,,1442.36,
2000-06-05,6656.26,1467.63,,,,,,,,1421.87,
2000-06-06,6589.77,1457.84,,,,,,,,1425.15,
2000-06-07,6498.5,1471.36,,,,,,,,1415.06,
2000-06-08,6523.66,1461.67,,,,,,,,1422.34,
2000-06-09,6549.05,1456.95,,,,,,,,1420.32,
2000-06-12,,1446.0,,,,,,,,,
2000-06-13,6532.84,1469.48,,,,,,,,1375.37,
2000-06-14,6608.1,1470.58,,,,,,,,1368.32,
2000-06-15,6512.98,1478.64,,,,,,,,1341.54,
2000-06-16,6456.26,1464.46,,,,,,,,1338.09,
2000-06-19,6505.16,1485.94,,,,,,,,1322.63,
2000-06-20,6554.92,1475.95,,,,,,,,1381.55,
2000-06-21,6490.76,1479.07,,,,,,,,1362.56,
2000-06-22,6474.88,1452.18,,,,,,,,1339.23,
2000-06-23,6545.35,1441.48,,,,,,,,,
2000-06-26,6586.26,1455.31,,,,,,,,1331.64,
2000-06-27,6568.09,1450.55,,,,,,,,1305.73,
2000-06-28,6607.96,1454.82,,,,,,,,1332.49,
2000-06-29,6400.82,1442.39,,,,,,,,1284.46,
2000-06-30,6446.54,1454.6,,,,,,,,1315.1,
2000-07-03,6508.47,1469.54,,,,,,,,1342.75,
2000-07-04,6494.77,,,,,,,,,1353.57,
2000-07-05,6462.7,1445.38,,,,,,,,1336.25,
2000-07-06,6453.97,1456.67,,,,,,,,1338.48,
2000-07-07,6565.97,1478.9,,,,,,,,1374.03,
2000-07-10,6487.42,1475.62,,,,,,,,1376.0,
2000-07-11,6490.35,1480.88,,,,,,,,1361.53,
2000-07-12,6536.51,1492.92,,,,,,,,1380.09,
2000-07-13,6570.36,1495.84,,,,,,,,1406.37,
2000-07-14,,1509.98,,,,,,,,1420.35,
2000-07-17,6619.25,1510.49,,,,,,4274.67,,1444.24,
2000-07-18,6514.54,1493.74,,,,,,4177.17,,1416.46,
2000-07-19,6495.11,1481.96,,,,,,4055.63,,1397.78,
2000-07-20,6563.77,1495.57,,,,,,4184.56,,1425.53,
2000-07-21,6464.12,1480.19,,,,,,4094.45,,1352.48,
2000-07-24,6502.57,1464.29,,,,,,3981.57,,1359.72,
2000-07-25,6463.91,1474.47,,,,,,4029.57,,1345.8,
2000-07-26,6493.0,1452.42,,,,,,3987.72,,1342.41,
2000-07-27,6511.53,1449.62,,,,,,3842.23,,1307.02,
2000-07-28,6415.72,1419.89,,,,,,3663.0,,1300.32,
2000-07-31,6542.49,1430.83,,,,,,3766.99,,1320.12,
2000-08-01,6532.29,1438.1,,,,,,3685.52,,1310.55,
2000-08-02,6529.91,1438.7,,,,,,3658.46,,1299.32,
2000-08-03,6354.93,1452.56,,,,,,3759.88,,1255.5,
2000-08-04,6461.35,1462.93,,,,,,3787.36,,1260.99,
2000-08-07,6519.04,1479.32,,,,,,3862.99,,1281.48,
2000-08-08,6532.44,1482.8,,,,,,3848.55,,1287.62,
2000-08-09,6570.18,1472.87,,,,,,3853.5,,1306.11,
2000-08-10,6562.54,1460.25,,,,,,3759.99,,1289.49,
2000-08-11,6553.0,1471.84,,,,,,3789.47,,1268.35,
2000-08-14,6609.36,1491.56,,,,,,3849.69,,1290.59,
2000-08-15,6636.61,1484.43,,,,,,3851.66,,1280.37,
2000-08-16,6684.08,1479.85,,,,,,3861.2,,1300.13,
2000-08-17,6635.34,1496.07,,,,,,3940.87,,1311.32,
2000-08-18,6594.35,1491.72,,,,,,3930.34,,1311.31,
2000-08-21,6571.63,1499.48,,,,,,3953.15,,1311.89,
2000-08-22,6513.71,1498.13,,,,,,3958.21,,1332.56,
2000-08-23,6501.7,1505.97,,,,,,4011.01,,1321.87,
2000-08-24,6461.93,1508.31,,,,,,4053.28,,1316.21,
2000-08-25,6595.11,1506.45,,,,,,4042.68,,1321.9,
2000-08-28,6615.02,1514.09,,,,,,4070.59,,1324.57,
2000-08-29,6633.99,1509.84,,,,,,4082.17,,1314.27,
2000-08-30,6634.62,1502.59,,,,,,4103.81,,1318.51,
2000-08-31,6625.42,1517.68,,,,,,4206.35,,1336.87,
2000-09-01,6813.66,1520.77,,,,,,4234.33,,1358.26,
2000-09-04,6922.33,,,,,,,,,1377.94,
2000-09-05,6856.76,1507.08,,,,,,4143.18,,1372.25,
2000-09-06,6796.79,1492.25,,,,,,4013.34,,1360.06,
2000-09-07,6834.46,1502.51,,,,,,4098.35,,1361.26,
2000-09-08,6703.36,1494.5,,,,,,3978.41,,1328.63,
2000-09-11,6675.01,1489.26,,,,,,3896.35,,1318.47,
2000-09-12,6697.8,1481.99,,,,,,3849.51,,1322.18,
2000-09-13,6568.89,1484.91,,,,,,3893.89,,1301.54,
2000-09-14,6637.91,1480.87,,,,,,3913.86,,1333.16,
2000-09-15,6614.65,1465.81,,,,,,3835.23,,1307.86,
2000-09-18,6522.38,1444.51,,,,,,3726.52,,1293.62,
2000-09-19,6529.95,1459.9,,,,,,3865.64,,1304.03,
2000-09-20,6405.43,1451.34,,,,,,3897.44,,1289.05,
2000-09-21,6254.77,1449.05,,,,,,3828.87,,1256.24,
2000-09-22,6258.58,1448.72,,,,,,3803.76,,1254.54,
2000-09-25,6336.28,1439.03,,,,,,3741.22,,1273.78,
2000-09-26,6294.06,1427.21,,,,,,3689.1,,1248.96,
2000-09-27,6319.79,1426.57,,,,,,3656.3,,1243.76,
2000-09-28,6311.03,1458.29,,,,,,3778.32,,1222.92,
2000-09-29,6266.63,1436.51,,,,,,3672.82,,1218.17,
2000-10-02,6349.24,1436.23,,,,,,3568.9,,1234.04,
2000-10-03,6400.43,1426.46,,,,,,3455.83,,1243.52,
2000-10-04,6296.13,1434.32,,,,,,3523.1,,1227.18,
2000-10-05,6335.12,1436.28,,,,,,3472.1,,1239.63,
2000-10-06,6258.41,1408.99,,,,,,3361.01,,1225.05,
2000-10-09,6110.06,1402.03,,,,,,3355.56,,1182.47,
2000-10-10,6143.3,1387.02,,,,,,3240.54,,1190.36,
2000-10-11,5956.12,1364.59,,,,,,3168.49,,1147.94,
2000-10-12,5990.7,1329.78,,,,,,3074.68,,1162.79,
2000-10-13,6064.21,1374.16,,,,,,3316.77,,1170.74,
2000-10-16,6088.04,1374.62,,,,,,3290.28,,1192.04,
2000-10-17,6067.15,1349.97,,,,,,3213.96,,1174.52,
2000-10-18,5937.35,1342.12,,,,,,3171.56,,1130.22,
2000-10-19,6066.48,1388.75,,,,,,3418.6,,1179.78,
2000-10-20,6149.44,1396.92,,,,,,3483.14,,1135.52,
2000-10-23,6182.34,1395.77,,,,,,3468.69,,1120.8,
2000-10-24,6323.74,1398.12,,,,,,3419.79,,1175.23,
2000-10-25,6277.9,1364.89,,,,,,3229.57,,1152.13,
2000-10-26,6208.42,1364.43,,,,,,3272.18,,1148.59,
2000-10-27,6268.93,1379.57,,,,,,3278.36,,1158.84,
2000-10-30,6296.84,1398.66,,,,,,3191.4,,1151.67,
2000-10-31,6397.66,1429.39,,,,,,3369.63,,1179.31,
2000-11-01,6409.05,1421.21,,,,,,3333.39,,1190.41,
2000-11-02,6400.31,1428.32,,,,,,3429.02,,1190.17,
2000-11-03,6398.92,1426.68,,,,,,3451.58,,1197.53,
2000-11-06,6352.24,1432.19,,,,,,3416.21,,1186.32,
2000-11-07,6386.07,1431.87,,,,,,3415.79,,1174.33,
2000-11-08,6336.03,1409.28,,,,,,3231.7,,1173.84,
2000-11-09,6271.15,1400.13,,,,,,3200.35,,1153.26,
2000-11-10,6147.49,1365.98,,,,,,3028.99,,1123.61,
2000-11-13,6037.73,1351.26,,,,,,2966.72,,1103.01,
2000-11-14,6225.98,1382.95,,,,,,3138.27,,1134.39,
2000-11-15,6301.78,1389.81,,,,,,3165.49,,1152.58,
2000-11-16,6283.06,1372.31,,,,,,3031.88,,1139.13,
2000-11-17,6161.92,1367.72,,,,,,3027.19,,1128.64,
2000-11-20,6021.79,1342.62,,,,,,2875.64,,1125.22,
2000-11-21,6081.02,1347.35,,,,,,2871.45,,1120.99,
2000-11-22,5944.7,1322.35,,,,,,2755.34,,1082.75,
2000-11-23,6053.04,,,,,,,,,1086.63,
2000-11-24,6145.65,1341.77,,,,,,2904.38,,1112.64,
2000-11-27,6171.33,1348.97,,,,,,2880.49,,1126.0,
2000-11-28,6069.22,1336.09,,,,,,2734.98,,1112.31,
2000-11-29,6060.65,1341.91,,,,,,2706.93,,1111.37,
2000-11-30,5928.08,1314.95,,,,,,2597.93,,1095.43,
2000-12-01,5928.5,1315.17,,,,,,2645.29,,1119.94,
2000-12-04,5791.51,1324.97,,,,,,2615.75,,1092.27,
2000-12-05,5994.89,1376.54,,,,,,2889.8,,1127.85,
2000-12-06,5985.24,1351.45,,,,,,2796.5,,1140.93,
2000-12-07,5984.69,1343.54,,,,,,2752.66,,1123.14,
2000-12-08,5939.32,1369.89,,,,,,2917.43,,1134.46,
2000-12-11,6077.88,1380.19,,,,,,3015.1,,1160.72,
2000-12-12,6047.66,1371.18,,,,,,2931.77,,1148.28,
2000-12-13,5962.29,1359.99,,,,,,2822.77,,1130.89,
2000-12-14,5905.65,1340.93,,,,,,2728.51,,1115.71,
2000-12-15,5839.54,1312.15,,,,,,2653.27,,1093.19,
2000-12-18,5887.49,1322.74,,,,,,2624.52,,1081.41,
2000-12-19,5958.86,1305.6,,,,,,2511.71,,1099.73,
2000-12-20,5766.3,1264.74,,,,,,2332.78,,1047.74,
2000-12-21,5758.92,1274.86,,,,,,2340.12,,1050.07,
2000-12-22,5783.73,1305.97,,,,,,2517.02,,1046.51,
2000-12-26,,1315.19,,,,,,2493.52,,,
2000-12-27,5857.15,1328.92,,,,,,2539.35,,1059.6,
2000-12-28,5920.6,1334.22,,,,,,2557.76,,1065.78,
2000-12-29,5926.42,1320.28,,,,,,2470.52,,1056.11,
2001-01-02,5798.9,1283.27,,,,,,2291.86,,1041.66,
2001-01-03,5684.05,1347.56,,,6434.96,,6039.9,2616.69,,997.44,
2001-01-04,5815.99,1333.34,8116.8,,6376.54,,6185.6,2566.83,,1065.53,
2001-01-05,5758.02,1298.35,7985.6,,6382.31,,6198.1,2407.65,13867.61,1072.0,
2001-01-08,5732.8,1295.86,7986.6,,6392.17,,6149.6,2395.92,,1066.05,
2001-01-09,5663.19,1300.8,7957.6,,6404.52,,6088.1,2441.3,13610.51,1042.47,
2001-01-10,5653.35,1313.27,7860.0,,6320.07,,6060.6,2524.18,13432.65,1032.67,
2001-01-11,5702.78,1326.82,7877.3,,6465.21,,6114.9,2640.57,13201.07,1056.39,
2001-01-12,5834.34,1318.55,7848.2,,6490.03,,6165.5,2626.5,13347.74,1072.66,
2001-01-15,5833.38,,7862.4,,6522.87,,6170.3,,13506.23,1086.52,
2001-01-16,5761.67,1326.65,7874.0,,6502.89,,6083.3,2618.55,13584.45,1058.33,
2001-01-17,5884.09,1329.62,7972.7,,6653.38,,6197.4,2682.78,13667.63,1100.11,
2001-01-18,5860.16,1347.97,7936.2,,6635.76,,6209.9,2768.49,13873.92,1109.98,
2001-01-19,5845.73,1342.54,7862.4,,6651.53,,6209.3,2770.38,13989.12,1106.41,
2001-01-22,5882.76,1342.9,7875.5,,6675.0,,6232.0,2757.91,14032.42,1099.38,
2001-01-23,5839.73,1360.4,7889.0,,6722.41,,6214.7,2840.39,13984.66,1081.61,
2001-01-24,5900.32,1364.3,7940.0,,6706.67,,6264.4,2859.15,13893.58,1098.65,
2001-01-25,5934.68,1357.51,7978.0,,6727.49,,6255.6,2754.28,13803.38,1120.95,
2001-01-26,5925.62,1354.95,8041.4,,6695.2,,6294.3,2781.3,13696.06,1073.34,
2001-01-29,5887.9,1364.17,8037.2,,6750.96,,6317.0,2838.34,13845.28,1080.0,
2001-01-30,5917.15,1373.59,8047.1,,6739.3,,6334.5,2838.35,13826.65,1092.11,
2001-01-31,5998.49,1367.11,8057.4,,6795.14,,6297.5,2772.73,13843.55,1112.58,
2001-02-01,5899.72,1373.33,7974.0,,6704.68,,6251.8,2782.79,13779.55,1098.44,
2001-02-02,5826.37,1349.34,8007.5,,6638.2,,6256.4,2660.5,13703.63,1085.2,
2001-02-05,5823.49,1354.17,8048.4,,6628.07,,6269.2,2643.21,13385.52,1066.84,
2001-02-06,5852.35,1352.13,8062.0,,6693.03,,6293.4,2664.49,13269.85,1078.35,
2001-02-07,5752.14,1340.76,8023.2,,6578.96,,6225.6,2607.82,13366.01,1059.95,
2001-02-08,5773.46,1332.53,7938.8,,6636.81,,6206.1,2562.06,13138.23,1048.35,
2001-02-09,5712.36,1314.76,7920.1,,6497.07,,6164.3,2470.97,13422.83,1015.73,
2001-02-12,5759.48,1330.17,7890.7,,6564.91,,6241.4,2489.66,,1024.3,
2001-02-13,5739.03,1318.66,7901.6,,6557.93,,6228.5,2427.72,13274.7,1022.61,
2001-02-14,5644.23,1315.78,7813.2,,6479.87,,6176.2,2491.4,13284.06,989.86,
2001-02-15,5704.53,1326.61,7865.8,,6591.67,,6197.9,2552.91,13327.39,1022.5,
2001-02-16,5595.13,1301.39,7757.4,,6439.26,,6088.3,2425.38,13175.49,990.4,
2001-02-19,5584.75,,7768.9,,6472.21,,6094.0,,13119.59,993.7,
2001-02-20,5548.74,1278.8,7705.6,,6451.57,,5980.1,2318.35,13248.36,987.22,
2001-02-21,5474.37,1255.13,7637.1,,6347.99,,5972.4,2268.94,13100.08,981.01,
2001-02-22,5452.48,1252.67,7652.7,,6277.99,,6003.1,2244.96,13073.36,963.05,
2001-02-23,5322.84,1245.72,7607.2,,6075.34,,5943.7,2262.51,13246.0,942.01,
2001-02-26,5415.1,1267.5,7660.2,,6189.07,,5916.7,2308.5,13201.14,968.42,
2001-02-27,5437.76,1257.77,7678.2,,6220.48,,5941.2,2207.82,13059.86,979.82,
2001-02-28,5367.48,1236.81,7701.8,,6208.24,,5917.9,2151.83,12883.54,975.65,
2001-03-01,5341.34,1241.08,7560.2,,6123.38,,5908.6,2183.37,12681.66,945.05,
2001-03-02,5291.92,1234.04,7533.5,,6159.02,,5858.6,2117.63,12261.8,973.57,
2001-03-05,5368.83,1241.26,7581.6,,6216.38,,5931.3,2142.92,12322.16,981.96,
2001-03-06,5457.28,1253.65,7619.4,,6284.06,,6012.0,2204.43,12687.74,1008.49,
2001-03-07,5483.68,1261.89,7605.2,,6305.64,,6001.8,2223.92,12723.89,1009.0,
2001-03-08,5438.66,1264.6,7569.8,,6267.06,,6003.2,2168.73,12650.56,989.13,
2001-03-09,5368.89,1233.28,7535.4,,6204.42,,5917.3,2052.78,12627.9,971.14,
2001-03-12,5242.4,1180.02,7399.8,,6046.56,,5826.5,1923.38,12171.37,903.67,
2001-03-13,5186.87,1197.66,7380.6,,5962.93,,5720.7,2014.78,11819.7,902.51,
2001-03-14,5115.5,1166.71,7225.7,,5794.12,,5625.9,1972.09,11843.59,877.14,
2001-03-15,5177.66,1173.56,7280.0,,5889.95,,5729.2,1940.71,12152.83,896.76,
2001-03-16,5104.77,1150.53,7112.6,,5734.49,,5562.8,1890.91,12232.98,869.92,
2001-03-19,5048.6,1170.81,7034.6,,5657.29,,5551.6,1951.18,12190.97,862.04,
2001-03-20,5138.4,1142.62,7067.6,,5782.16,,5646.8,1857.44,,883.21,
2001-03-21,5023.76,1122.14,6965.2,,5622.09,,5540.7,1830.23,13103.94,853.95,
2001-03-22,4824.82,1117.58,6574.0,,5388.02,,5314.8,1897.7,12853.97,825.29,
2001-03-23,4951.13,1139.83,6736.1,,5544.67,,5402.3,1928.68,13214.54,843.3,
2001-03-26,5124.8,1152.69,6987.7,,5726.97,,5576.6,1918.49,13862.31,882.83,
2001-03-27,5235.6,1182.17,7011.2,,5938.21,,5728.1,1972.26,13638.33,906.51,
2001-03-28,5150.43,1153.29,6966.9,,5817.52,,5614.0,1854.13,13765.51,863.12,
2001-03-29,5157.92,1147.95,7044.9,,5879.3,,5588.4,1820.57,13072.36,842.99,
2001-03-30,5180.45,1160.33,7167.8,,5829.95,,5633.7,1840.26,12999.7,831.77,
2001-04-02,5210.48,1145.87,7035.3,,5760.76,,5618.5,1782.97,12937.86,811.76,
2001-04-03,5004.0,1106.46,6870.8,,5553.46,,5463.1,1673.0,13124.47,790.71,
2001-04-04,5071.82,1103.25,6825.4,,5597.66,,5535.7,1638.8,13242.78,803.23,
2001-04-05,5158.56,1151.44,6987.5,,5773.34,,5621.8,1785.0,13381.38,848.06,
2001-04-06,5139.71,1128.43,6954.9,,5698.88,,5601.5,1720.36,13383.76,825.13,
2001-04-09,5183.22,1137.59,7070.6,,5781.01,,5663.3,1745.71,12841.76,856.15,
2001-04-10,5331.23,1168.38,7173.5,,5913.84,,5803.0,1852.03,12620.27,881.87,
2001-04-11,5361.53,1165.89,7235.9,,5951.16,,5788.1,1898.95,13174.93,870.79,
2001-04-12,5372.71,1183.5,7247.0,,6002.3,,5766.6,1961.43,13352.44,851.41,
2001-04-13,,,,,,,,,13385.72,,
2001-04-16,,1179.68,,,,,,1909.57,13254.89,,
2001-04-17,5340.98,1191.81,7247.0,,5935.58,,5761.1,1923.22,13067.09,849.67,
2001-04-18,5505.08,1238.16,7338.5,,6164.88,,5890.2,2079.44,13641.79,899.81,
2001-04-19,5480.05,1253.69,7286.1,,6181.91,,5871.6,2182.14,13868.28,922.9,
2001-04-20,5449.34,1242.98,7239.3,,6127.97,,5879.8,2163.41,13765.67,888.21,
2001-04-23,5396.85,1224.36,7170.7,,6051.48,,5871.3,2059.32,13715.6,867.23,
2001-04-24,5424.43,1209.47,7269.6,,6124.57,,5840.3,2016.61,13743.18,873.34,
2001-04-25,5407.84,1228.75,7209.5,,6115.19,,5827.5,2059.8,13827.5,881.85,
2001-04-26,5481.73,1234.52,7201.9,,6123.66,,5868.3,2034.88,13973.03,890.15,
2001-04-27,5575.97,1253.05,7248.7,,6175.24,,5951.4,2075.68,13934.32,910.58,
2001-04-30,5640.03,1249.46,7327.2,,6264.51,,5966.9,2116.24,,934.49,
2001-05-01,,1266.44,,,,,5928.0,2168.24,14425.46,,
2001-05-02,5572.91,1267.43,7369.9,,6213.84,,5904.2,2220.6,14421.64,934.56,
2001-05-03,5457.07,1248.58,7300.0,,6089.17,,5765.8,2146.2,,907.71,
2001-05-04,5455.55,1266.61,7365.6,,6138.28,,5870.3,2191.53,,925.11,
2001-05-07,5498.52,1263.51,7463.9,,6122.62,,,2173.57,14529.41,932.66,
2001-05-08,5516.93,1261.2,7433.0,,6108.72,,5886.4,2198.77,14289.05,918.73,
2001-05-09,5492.08,1255.54,7373.4,,6063.94,,5893.7,2156.63,14084.85,909.85,
2001-05-10,5606.46,1255.18,7488.1,,6165.18,,5964.0,2128.86,14017.79,919.99,
2001-05-11,5567.25,1245.67,7518.8,,6141.02,,5896.8,2107.43,14043.92,915.3,
2001-05-14,5487.72,1248.92,7474.9,,6064.68,,5690.5,2081.92,13873.02,904.9,
2001-05-15,5544.13,1249.44,7548.4,,6070.38,,5842.9,2085.58,14054.03,902.28,
2001-05-16,5522.69,1284.98,7568.3,,6148.44,,5884.0,2166.44,13694.27,910.54,
2001-05-17,5592.65,1288.49,7639.8,,6173.81,,5904.5,2193.68,13910.67,933.01,
2001-05-18,5638.24,1291.96,7658.2,,6186.87,,5915.0,2198.88,13877.77,944.96,
2001-05-21,5652.04,1312.83,7672.0,,6249.87,,5941.6,2305.59,14176.83,970.59,
2001-05-22,5693.47,1309.38,7705.8,,6270.59,,5976.6,2313.85,14091.19,974.7,
2001-05-23,5630.74,1289.05,7699.4,,6215.25,,5897.4,2243.48,14067.7,959.43,
2001-05-24,5656.47,1293.17,,,6278.9,,5915.9,2282.02,13895.79,,
2001-05-25,5581.94,1277.89,7671.9,,6223.57,,5889.8,2251.03,13765.92,956.06,
2001-05-28,5606.32,,7661.4,,6216.83,,,,13737.77,954.81,
2001-05-29,5542.27,1267.93,7615.5,,6120.33,,5863.9,2175.54,13773.89,941.91,
2001-05-30,5444.27,1248.08,7559.0,,6041.22,,5796.9,2084.5,13493.35,922.6,
2001-05-31,5454.19,1255.82,7487.6,,6123.26,,5796.1,2110.49,13262.14,926.68,
2001-06-01,5432.71,1260.67,7526.5,,6125.17,,5809.6,2149.44,13261.84,917.07,
2001-06-04,,1267.11,,,6177.74,,5856.5,2155.93,13312.35,,
2001-06-05,5516.27,1283.57,7593.2,,6242.13,,5922.5,2233.66,13182.0,944.46,
2001-06-06,5496.49,1270.03,7581.4,,6192.44,,5901.5,2217.73,13174.84,932.86,
2001-06-07,5453.39,1276.96,7588.7,,6184.25,,5948.3,2264.0,13277.51,920.74,
2001-06-08,5439.93,1264.96,7547.6,,6187.21,,5950.6,2215.1,13430.22,907.7,
2001-06-11,5418.47,1254.39,7498.9,,6162.74,,5860.5,2170.78,13226.48,894.02,
2001-06-12,5311.94,1255.85,7405.3,,6059.15,,5804.0,2169.95,12840.1,877.64,
2001-06-13,5353.63,1241.6,7475.8,,6111.94,,5820.2,2121.66,12823.45,876.85,
2001-06-14,5297.07,1219.87,7373.3,,6031.27,,5752.5,2044.07,12846.66,855.87,
2001-06-15,5243.84,1214.36,7328.2,,5915.18,,5723.0,2028.43,12790.38,866.96,
2001-06-18,5160.28,1208.43,7318.5,,5869.04,,5671.6,1988.63,12697.79,851.79,
2001-06-19,5199.41,1212.58,7269.5,,5922.53,,5680.4,1992.66,12574.26,850.67,
2001-06-20,5170.49,1223.14,7218.3,,5876.04,,5699.6,2031.24,12674.64,839.76,
2001-06-21,5134.97,1237.02,7221.4,,5926.38,,5641.4,2058.76,12962.43,845.34,
2001-06-22,5183.67,1225.35,7161.2,,5941.77,,5665.7,2034.84,13044.61,,
2001-06-25,5213.46,1218.6,7164.2,,5902.32,,5661.9,2050.87,12896.47,849.77,
2001-06-26,5090.73,1216.76,7067.2,,5847.79,,5555.7,2064.62,12978.82,845.13,
2001-06-27,5057.72,1211.07,6997.4,,5833.1,,5607.9,2074.74,12828.98,849.83,
2001-06-28,5133.56,1226.23,7150.7,,5971.77,,5638.4,2125.46,12679.88,876.58,
2001-06-29,5225.33,1224.79,7240.2,,6058.38,,5642.5,2161.24,12969.05,879.73,
2001-07-02,5296.51,1236.71,7316.0,,6109.5,,5716.7,2148.72,12751.18,896.75,
2001-07-03,5205.78,1234.45,7242.8,,6056.84,,5639.9,2140.8,12817.41,889.79,
2001-07-04,5175.13,,7177.9,,6015.72,,5600.5,,12629.02,873.04,
2001-07-05,5123.83,1219.24,7112.0,,5999.19,,5549.6,2080.11,12607.3,853.13,
2001-07-06,4999.36,1190.59,6971.9,,5862.1,,5479.2,2004.16,12306.08,823.02,
2001-07-09,5027.37,1198.78,6985.2,,5869.86,,5468.9,2026.71,12239.68,821.93,
2001-07-10,4973.4,1181.52,6893.9,,5816.32,,5467.9,1962.79,12300.41,819.75,
2001-07-11,4914.68,1180.18,6808.8,,5801.8,,5391.9,1972.04,12005.11,814.03,
2001-07-12,4961.43,1208.14,6929.0,,5889.88,,5481.6,2075.74,12407.95,832.25,
2001-07-13,5025.24,1215.68,6941.3,,5928.01,,5537.0,2084.79,12355.15,841.92,
2001-07-16,5022.76,1202.45,6934.5,,5853.76,,5517.1,2029.12,12343.37,834.76,
2001-07-17,4978.54,1214.44,6902.0,,5846.66,,5427.8,2067.32,12128.57,826.6,
2001-07-18,4867.5,1207.71,6857.6,,5728.37,,5404.6,2016.17,11892.58,813.82,
2001-07-19,4930.39,1215.02,6992.3,,5829.69,,5437.4,2046.59,11908.39,834.2,
2001-07-20,4880.7,1210.85,6930.0,,5764.06,,5387.1,2029.37,,828.56,
2001-07-23,4911.92,1191.03,6927.5,,5791.73,,5405.3,1988.56,11609.63,825.14,
2001-07-24,4855.6,1171.65,6772.7,,5663.26,,5320.2,1959.24,11883.25,811.51,
2001-07-25,4773.17,1190.49,6667.3,,5582.76,,5275.7,1984.32,11891.61,798.82,
2001-07-26,4842.12,1202.93,6683.9,,5675.76,,5286.1,2022.96,11858.56,811.63,
2001-07-27,4967.15,1205.82,6760.8,,5754.86,,5403.1,2029.07,11798.08,837.1,
2001-07-30,5033.71,1204.52,6817.9,,5792.19,,5446.7,2017.84,11579.27,854.49,
2001-07-31,5085.51,1211.23,6847.3,,5861.19,,5529.1,2027.13,11860.77,868.86,
2001-08-01,5111.58,1215.93,6916.4,,5835.23,,5546.9,2068.38,11959.33,868.01,
2001-08-02,5088.7,1220.75,6940.6,,5777.28,,5584.5,2087.38,12399.2,866.41,
2001-08-03,5031.29,1214.35,6877.8,,5735.88,,5547.6,2066.33,12241.97,854.42,
2001-08-06,5066.25,1200.48,6898.5,,5746.04,,5526.4,2034.26,12243.9,855.41,
2001-08-07,5051.62,1204.4,6893.3,,5752.51,,5536.8,2027.79,12319.46,858.19,
2001-08-08,4986.23,1183.53,6875.7,,5614.51,,5476.5,1966.36,12163.67,843.62,
2001-08-09,4888.3,1183.43,6722.7,,5512.28,,5402.9,1963.32,11754.56,825.07,
2001-08-10,4846.02,1190.16,6623.4,,5433.49,,5427.2,1956.47,11735.06,816.1,
2001-08-13,4920.35,1191.29,6707.8,,5453.77,,5431.1,1982.25,11477.56,819.26,
2001-08-14,4962.64,1186.73,6818.6,,5520.71,,5507.8,1964.53,11917.95,835.44,
2001-08-15,4933.97,1178.02,6774.2,,5455.44,,5461.6,1918.89,11755.4,828.24,
2001-08-16,4882.62,1181.66,6712.0,,5361.92,,5389.8,1930.32,11515.02,813.56,
2001-08-17,4777.37,1161.97,6660.0,,5222.12,,5342.1,1867.01,11445.54,799.65,
2001-08-20,4791.43,1171.41,6625.4,,5207.83,,5357.4,1881.35,11257.94,791.67,
